			0,196	4,72					0,196	0					0,196	4,56					0,196	60	
			0,198	4,72					0,198	0,008					0,198	4,56					0,198	60	
			0,2	4,72					0,2	0					0,2	4,64					0,2	60	
			0,202	4,72					0,202	0,004					0,202	4,64					0,202	60	
			0,204	4,72					0,204	0,004					0,204	4,64					0,204	60	
			0,206	4,72					0,206	0,008					0,206	4,64					0,206	62	
			0,208	4,72					0,208	0,008					0,208	4,64					0,208	62	
			0,21	4,72					0,21	0,004					0,21	4,64					0,21	62	
			0,212	4,72					0,212	0,004					0,212	4,64					0,212	60	
			0,214	4,72					0,214	0,004					0,214	4,64					0,214	62	
			0,216	4,72					0,216	0					0,216	4,64					0,216	62	
			0,218	4,72					0,218	0,004					0,218	4,64					0,218	62	
			0,22	4,72					0,22	0,004					0,22	4,64					0,22	62	
			0,222	4,72					0,222	0,004					0,222	4,64					0,222	62	
			0,224	4,72					0,224	0,008					0,224	4,64					0,224	62	
			0,226	4,72					0,226	0,012					0,226	4,64					0,226	62	
			0,228	4,72					0,228	0,012					0,228	4,64					0,228	62	
			0,23	4,72					0,23	0,016					0,23	4,64					0,23	64	
			0,232	4,72					0,232	0,004					0,232	4,64					0,232	64	
			0,234	4,72					0,234	0,012					0,234	4,64					0,234	64	
			0,236	4,72					0,236	0,008					0,236	4,56					0,236	62	
			0,238	4,72					0,238	0,024					0,238	4,64					0,238	64	
			0,24	4,72					0,24	0,016					0,24	4,64					0,24	64	
