-30.0000000000	3.8949175962
-29.8828125000	3.9296021032
-29.7656250000	2.9074256237
-29.6484375000	7.3051479030
-29.5312500000	4.3861696922
-29.4140625000	1.5837987016
-29.2968750000	3.9293226461
-29.1796875000	1.5260532814
-29.0625000000	1.4249488308
-28.9453125000	3.0883505515
-28.8281250000	1.9032820683
-28.7109375000	5.2987636259
-28.5937500000	1.8531682105
-28.4765625000	6.2750677197
-28.3593750000	6.6554973456
-28.2421875000	8.4301658097
-28.1250000000	1.0023394991
-28.0078125000	2.4807698575
-27.8906250000	8.4894954443
-27.7734375000	3.5842408840
-27.6562500000	6.4948117525
-27.5390625000	5.9795409429
-27.4218750000	2.5330111588
-27.3046875000	4.0719577375
-27.1875000000	0.4543485456
-27.0703125000	1.9265169879
-26.9531250000	5.4491251025
-26.8359375000	0.2853316917
-26.7187500000	4.1992114859
-26.6015625000	1.0850478565
-26.4843750000	7.0619319969
-26.3671875000	7.5498966593
-26.2500000000	7.4826239898
-26.1328125000	3.1677097151
-26.0156250000	2.9538336483
-25.8984375000	3.5807594181
-25.7812500000	3.5638266114
-25.6640625000	3.9046666513
-25.5468750000	6.5694704419
-25.4296875000	6.3125005544
-25.3125000000	1.6667126216
-25.1953125000	3.1547457448
-25.0781250000	4.7003266324
-24.9609375000	2.7638994989
-24.8437500000	2.1671998095
-24.7265625000	4.0722218579
-24.6093750000	2.1942199727
-24.4921875000	8.9599686814
-24.3750000000	6.3650339227
-24.2578125000	7.2360644417
-24.1406250000	1.4129542500
-24.0234375000	2.2087444229
-23.9062500000	9.1894911370
-23.7890625000	7.6566633181
-23.6718750000	8.1180577833
-23.5546875000	7.3772922706
-23.4375000000	1.1927733660
-23.3203125000	2.8207574709
-23.2031250000	4.2798049339
-23.0859375000	3.4530553634
-22.9687500000	6.1821923792
-22.8515625000	4.7166389077
-22.7343750000	3.5588598015
-22.6171875000	4.1660269464
-22.5000000000	7.3959073729
-22.3828125000	1.9754574997
-22.2656250000	4.5420911635
-22.1484375000	2.8198861966
-22.0312500000	5.6537168846
-21.9140625000	2.2384457189
-21.7968750000	3.8290384744
-21.6796875000	2.7954006488
-21.5625000000	6.6961668562
-21.4453125000	3.8811358490
-21.3281250000	1.1054008860
-21.2109375000	5.0879393303
-21.0937500000	6.3318933993
-20.9765625000	1.7653356446
-20.8593750000	4.4098353445
-20.7421875000	2.9099084144
-20.6250000000	4.4595555648
-20.5078125000	4.4932834565
-20.3906250000	2.2513901506
