X	Y
0	-10119237.000000000
1	-10059850.000000000
2	-10098488.000000000
3	-10154974.000000000
4	-10181709.000000000
5	-10224431.000000000
6	-10283954.000000000
7	-10318164.000000000
8	-10348711.000000000
9	-10345452.000000000
10	-10303033.000000000
11	-10266439.000000000
12	-10180229.000000000
13	-10087171.000000000
14	-9967529.000000000
15	-9838551.000000000
16	-9688462.000000000
17	-9553006.000000000
18	-9409547.000000000
19	-9296358.000000000
20	-9203636.000000000
21	-9138935.000000000
22	-9096389.000000000
23	-9098970.000000000
24	-9164378.000000000
25	-9245387.000000000
26	-9345077.000000000
27	-9459265.000000000
28	-9570460.000000000
29	-9722225.000000000
30	-9850941.000000000
31	-9947452.000000000
32	-10038601.000000000
33	-10104314.000000000
34	-10156477.000000000
35	-10176556.000000000
36	-10178020.000000000
37	-10178179.000000000
38	-10175005.000000000
39	-10168344.000000000
40	-10159983.000000000
41	-10152044.000000000
42	-10146547.000000000
43	-10154200.000000000
44	-10158118.000000000
45	-10182073.000000000
46	-10214405.000000000
47	-10262334.000000000
48	-10322553.000000000
49	-10389784.000000000
50	-10450715.000000000
51	-10511139.000000000
52	-10560983.000000000
53	-10625698.000000000
54	-10683742.000000000
55	-10744445.000000000
56	-10810402.000000000
57	-10886940.000000000
58	-10952093.000000000
59	-11008735.000000000
60	-11070739.000000000
61	-11120857.000000000
62	-11157850.000000000
63	-11181064.000000000
64	-11178325.000000000
65	-11169869.000000000
66	-11142377.000000000
67	-11121815.000000000
68	-11076534.000000000
69	-11007729.000000000
70	-10927981.000000000
71	-10820206.000000000
72	-10679957.000000000
73	-10534706.000000000
74	-10397884.000000000
75	-10285861.000000000
76	-10197364.000000000
77	-10135207.000000000
78	-10107654.000000000
79	-10118149.000000000
80	-10138634.000000000
81	-10173977.000000000
82	-10212717.000000000
83	-10252979.000000000
84	-10268826.000000000
85	-10253697.000000000
86	-10214082.000000000
87	-10148348.000000000
88	-10063260.000000000
89	-9955704.000000000
90	-9812875.000000000
91	-9660954.000000000
92	-9508843.000000000
93	-9363651.000000000
94	-9230446.000000000
95	-9125877.000000000
96	-9040221.000000000
97	-8972052.000000000
98	-8956813.000000000
99	-8984354.000000000
100	-9038442.000000000
101	-9122700.000000000
102	-9206610.000000000
103	-9325422.000000000
104	-9451214.000000000
105	-9580431.000000000
106	-9700241.000000000
107	-9800489.000000000
108	-9891781.000000000
109	-9953011.000000000
110	-10002504.000000000
111	-10030446.000000000
112	-10036026.000000000
113	-10030970.000000000
114	-10020683.000000000
115	-9999532.000000000
116	-9986225.000000000
117	-9987786.000000000
118	-9992277.000000000
119	-10001156.000000000
120	-10021499.000000000
121	-10042170.000000000
122	-10068466.000000000
123	-10105086.000000000
124	-10163811.000000000
125	-10220533.000000000
126	-10276287.000000000
127	-10331808.000000000
128	-10389542.000000000
129	-10434963.000000000
130	-10479317.000000000
131	-10525251.000000000
132	-10591324.000000000
133	-10660484.000000000
134	-10739365.000000000
135	-10814014.000000000
136	-10886494.000000000
137	-10943482.000000000
138	-10983810.000000000
139	-11003325.000000000
140	-11017698.000000000
141	-11007386.000000000
142	-10983973.000000000
143	-10946040.000000000
144	-10893526.000000000
145	-10825263.000000000
146	-10748796.000000000
147	-10655735.000000000
148	-10546642.000000000
149	-10421922.000000000
150	-10283544.000000000
151	-10162826.000000000
152	-10062483.000000000
153	-9984811.000000000
154	-9936164.000000000
155	-9919643.000000000
156	-9927693.000000000
157	-9958444.000000000
158	-10008012.000000000
159	-10077851.000000000
160	-10136661.000000000
161	-10168594.000000000
162	-10168314.000000000
163	-10141236.000000000
164	-10068322.000000000
165	-9968445.000000000
166	-9843117.000000000
167	-9694401.000000000
168	-9539032.000000000
169	-9386879.000000000
170	-9232716.000000000
171	-9100815.000000000
172	-9004446.000000000
173	-8936451.000000000
174	-8885552.000000000
175	-8875043.000000000
176	-8894587.000000000
177	-8963896.000000000
178	-9057289.000000000
179	-9172907.000000000
180	-9298531.000000000
181	-9422011.000000000
182	-9541997.000000000
183	-9678066.000000000
184	-9789518.000000000
185	-9880653.000000000
186	-9954990.000000000
187	-10013043.000000000
188	-10044402.000000000
189	-10056924.000000000
190	-10057062.000000000
191	-10049877.000000000
192	-10046249.000000000
193	-10042388.000000000
194	-10039354.000000000
195	-10042104.000000000
196	-10053550.000000000
197	-10070576.000000000
198	-10090992.000000000
199	-10124735.000000000
200	-10162961.000000000
201	-10220399.000000000
202	-10287761.000000000
203	-10353099.000000000
204	-10416517.000000000
205	-10485596.000000000
206	-10540925.000000000
207	-10585001.000000000
208	-10634786.000000000
209	-10687162.000000000
210	-10745687.000000000
211	-10814197.000000000
212	-10888227.000000000
213	-10962940.000000000
214	-11037514.000000000
215	-11094810.000000000
216	-11127439.000000000
217	-11152654.000000000
218	-11161357.000000000
219	-11156830.000000000
220	-11128367.000000000
221	-11086446.000000000
222	-11041082.000000000
223	-10976831.000000000
224	-10899349.000000000
225	-10817530.000000000
226	-10701727.000000000
227	-10586597.000000000
228	-10469617.000000000
229	-10361862.000000000
230	-10247548.000000000
231	-10153343.000000000
232	-10101533.000000000
233	-10083604.000000000
234	-10093577.000000000
235	-10128413.000000000
236	-10186158.000000000
237	-10246449.000000000
238	-10306914.000000000
239	-10330268.000000000
240	-10340827.000000000
241	-10313351.000000000
242	-10265674.000000000
243	-10195809.000000000
244	-10083665.000000000
245	-9951925.000000000
246	-9810474.000000000
247	-9647767.000000000
248	-9504283.000000000
249	-9370837.000000000
250	-9267485.000000000
251	-9184712.000000000
252	-9111151.000000000
253	-9078902.000000000
254	-9094776.000000000
255	-9133818.000000000
256	-9203475.000000000
257	-9300402.000000000
258	-9416215.000000000
259	-9565563.000000000
260	-9714908.000000000
261	-9861766.000000000
262	-9982707.000000000
263	-10089341.000000000
264	-10178191.000000000
265	-10251588.000000000
266	-10298072.000000000
267	-10332292.000000000
268	-10350512.000000000
269	-10342459.000000000
270	-10328803.000000000
271	-10306231.000000000
272	-10296040.000000000
273	-10296890.000000000
274	-10308987.000000000
275	-10320650.000000000
276	-10328794.000000000
277	-10346980.000000000
278	-10395892.000000000
279	-10434786.000000000
280	-10492970.000000000
281	-10548411.000000000
282	-10625974.000000000
283	-10699568.000000000
284	-10771109.000000000
285	-10835116.000000000
286	-10888748.000000000
287	-10943043.000000000
288	-11010281.000000000
289	-11070069.000000000
290	-11133481.000000000
291	-11211555.000000000
292	-11297402.000000000
293	-11386110.000000000
294	-11471162.000000000
295	-11543960.000000000
296	-11590069.000000000
297	-11603664.000000000
298	-11606783.000000000
299	-11603972.000000000
300	-11564322.000000000
301	-11485784.000000000
302	-11413479.000000000
303	-11348038.000000000
304	-11257925.000000000
305	-11168125.000000000
306	-11061463.000000000
307	-10948428.000000000
308	-10823739.000000000
309	-10715023.000000000
310	-10603540.000000000
311	-10516129.000000000
312	-10458678.000000000
313	-10433640.000000000
314	-10442313.000000000
315	-10478374.000000000
316	-10522169.000000000
317	-10575335.000000000
318	-10644206.000000000
319	-10693786.000000000
320	-10702562.000000000
321	-10686722.000000000
322	-10643101.000000000
323	-10576363.000000000
324	-10473657.000000000
325	-10349485.000000000
326	-10208037.000000000
327	-10060088.000000000
328	-9914256.000000000
329	-9781711.000000000
330	-9664190.000000000
331	-9573242.000000000
332	-9509465.000000000
333	-9476752.000000000
334	-9469300.000000000
335	-9492046.000000000
336	-9555405.000000000
337	-9642596.000000000
338	-9729825.000000000
339	-9840505.000000000
340	-9978302.000000000
341	-10126202.000000000
342	-10274113.000000000
343	-10400609.000000000
344	-10494110.000000000
345	-10572635.000000000
346	-10623968.000000000
347	-10668545.000000000
348	-10687530.000000000
349	-10686969.000000000
350	-10683721.000000000
351	-10670188.000000000
352	-10648693.000000000
353	-10630062.000000000
354	-10611291.000000000
355	-10610140.000000000
356	-10619089.000000000
357	-10633351.000000000
358	-10665724.000000000
359	-10700392.000000000
360	-10745911.000000000
361	-10802270.000000000
362	-10859686.000000000
363	-10932009.000000000
364	-11006952.000000000
365	-11093089.000000000
366	-11160575.000000000
367	-11220870.000000000
368	-11279454.000000000
369	-11339479.000000000
370	-11402721.000000000
371	-11465821.000000000
372	-11542464.000000000
373	-11618091.000000000
374	-11707889.000000000
375	-11785131.000000000
376	-11845566.000000000
377	-11901755.000000000
378	-11930459.000000000
379	-11933392.000000000
380	-11927755.000000000
381	-11877939.000000000
382	-11809614.000000000
383	-11737771.000000000
384	-11659866.000000000
385	-11575024.000000000
386	-11471880.000000000
387	-11361544.000000000
388	-11238025.000000000
389	-11116925.000000000
390	-10992130.000000000
391	-10866269.000000000
392	-10750787.000000000
393	-10661492.000000000
394	-10600285.000000000
395	-10574699.000000000
396	-10578764.000000000
397	-10628893.000000000
398	-10680309.000000000
399	-10739388.000000000
