X	Y
131	-5160867.000000000
132	-5077232.000000000
133	-5018364.500000000
134	-5005343.000000000
135	-5026141.500000000
136	-5094022.000000000
137	-5195113.500000000
138	-5313611.000000000
139	-5446717.000000000
140	-5600340.000000000
141	-5761440.500000000
142	-5938389.500000000
143	-6120025.500000000
144	-6293563.000000000
145	-6454124.500000000
146	-6597989.000000000
147	-6716857.500000000
148	-6816265.000000000
149	-6915205.500000000
150	-7001425.500000000
151	-7072787.000000000
152	-7127805.000000000
153	-7174704.500000000
154	-7230711.500000000
155	-7296545.000000000
156	-7354536.500000000
157	-7399917.500000000
158	-7436695.500000000
159	-7474114.000000000
160	-7515800.500000000
161	-7565407.000000000
162	-7626162.000000000
163	-7693228.000000000
164	-7772229.500000000
165	-7848621.500000000
166	-7904285.500000000
167	-7926602.500000000
168	-7905916.500000000
169	-7834813.500000000
170	-7720161.500000000
171	-7565224.500000000
172	-7381500.500000000
173	-7175512.000000000
174	-6964184.500000000
175	-6778421.000000000
176	-6602232.000000000
177	-6458627.000000000
178	-6348623.500000000
179	-6273966.000000000
180	-6247576.500000000
181	-6271327.000000000
182	-6348234.500000000
183	-6458514.000000000
184	-6592270.500000000
185	-6748538.500000000
186	-6934011.500000000
187	-7144357.000000000
188	-7356775.500000000
189	-7568691.000000000
190	-7769383.000000000
191	-7962602.000000000
192	-8125000.000000000
193	-8271261.000000000
194	-8407921.000000000
195	-8540510.000000000
196	-8671222.000000000
197	-8795684.000000000
198	-8911398.000000000
199	-9023598.000000000
200	-9115374.000000000
201	-9173117.000000000
202	-9194040.000000000
203	-9184209.000000000
204	-9133205.000000000
205	-9053752.000000000
206	-8922348.000000000
207	-8768896.000000000
208	-8587342.000000000
209	-8388474.500000000
210	-8179255.000000000
211	-8006214.500000000
212	-7845991.000000000
213	-7725752.500000000
214	-7647783.000000000
215	-7599622.500000000
216	-7610989.500000000
217	-7655380.500000000
218	-7740942.500000000
219	-7853435.500000000
220	-8008180.500000000
221	-8175738.500000000
222	-8349592.000000000
223	-8533958.000000000
224	-8706348.000000000
225	-8884971.000000000
226	-9052618.000000000
227	-9215109.000000000
228	-9354765.000000000
229	-9492257.000000000
230	-9607237.000000000
231	-9710981.000000000
232	-9785411.000000000
233	-9849830.000000000
234	-9899557.000000000
235	-9955081.000000000
236	-10008450.000000000
237	-10060039.000000000
238	-10095163.000000000
239	-10126256.000000000
240	-10153209.000000000
241	-10169981.000000000
242	-10191079.000000000
243	-10217442.000000000
244	-10257912.000000000
245	-10322487.000000000
