X	Y
0	-13021385.000000000
1	-12965888.000000000
2	-12889956.000000000
3	-12799192.000000000
4	-12726048.000000000
5	-12679070.000000000
6	-12635729.000000000
7	-12589772.000000000
8	-12577721.000000000
9	-12559757.000000000
10	-12565582.000000000
11	-12566562.000000000
12	-12576776.000000000
13	-12590159.000000000
14	-12575016.000000000
15	-12538155.000000000
16	-12483525.000000000
17	-12443384.000000000
18	-12396656.000000000
19	-12342821.000000000
20	-12270525.000000000
21	-12206382.000000000
22	-12140075.000000000
23	-12084230.000000000
24	-12046850.000000000
25	-12018149.000000000
26	-12010398.000000000
27	-12013998.000000000
28	-12038753.000000000
29	-12084145.000000000
30	-12141666.000000000
31	-12198612.000000000
32	-12269678.000000000
33	-12346199.000000000
34	-12435022.000000000
35	-12519082.000000000
36	-12594324.000000000
37	-12672854.000000000
38	-12759851.000000000
39	-12841466.000000000
40	-12919233.000000000
41	-12998062.000000000
42	-13072801.000000000
43	-13141106.000000000
44	-13203301.000000000
45	-13271565.000000000
46	-13323496.000000000
47	-13347650.000000000
48	-13373845.000000000
49	-13406887.000000000
50	-13444711.000000000
51	-13471668.000000000
52	-13495280.000000000
53	-13520574.000000000
54	-13546093.000000000
55	-13559166.000000000
56	-13573357.000000000
57	-13592334.000000000
58	-13605098.000000000
59	-13615915.000000000
60	-13624100.000000000
61	-13633038.000000000
62	-13639893.000000000
63	-13645009.000000000
64	-13649448.000000000
65	-13655596.000000000
66	-13667600.000000000
67	-13674771.000000000
68	-13681302.000000000
69	-13691234.000000000
70	-13689102.000000000
71	-13681482.000000000
72	-13681616.000000000
73	-13681101.000000000
74	-13675181.000000000
75	-13677675.000000000
76	-13687530.000000000
77	-13704173.000000000
78	-13725658.000000000
79	-13741752.000000000
80	-13757920.000000000
81	-13758692.000000000
82	-13750366.000000000
83	-13728782.000000000
84	-13693744.000000000
85	-13643962.000000000
86	-13591103.000000000
87	-13535702.000000000
88	-13485876.000000000
89	-13436509.000000000
90	-13390840.000000000
91	-13345557.000000000
92	-13306288.000000000
93	-13286182.000000000
94	-13279661.000000000
95	-13271965.000000000
96	-13279014.000000000
97	-13292698.000000000
98	-13317456.000000000
99	-13350428.000000000
100	-13387143.000000000
101	-13425919.000000000
102	-13468962.000000000
103	-13514451.000000000
104	-13546206.000000000
105	-13584827.000000000
106	-13629446.000000000
107	-13668702.000000000
108	-13704443.000000000
109	-13751276.000000000
110	-13790996.000000000
111	-13818023.000000000
112	-13843549.000000000
113	-13863388.000000000
114	-13881557.000000000
115	-13899284.000000000
116	-13916060.000000000
117	-13933893.000000000
118	-13954760.000000000
119	-13970466.000000000
120	-13980399.000000000
121	-13990325.000000000
122	-13995697.000000000
123	-13999395.000000000
124	-14002655.000000000
125	-14007260.000000000
126	-14013030.000000000
127	-14017844.000000000
128	-14022710.000000000
129	-14027204.000000000
130	-14030800.000000000
131	-14027848.000000000
132	-14023168.000000000
133	-14018011.000000000
134	-14021598.000000000
135	-14024941.000000000
136	-14029905.000000000
137	-14036028.000000000
138	-14037832.000000000
139	-14038213.000000000
140	-14035586.000000000
141	-14025164.000000000
142	-14014321.000000000
143	-14012126.000000000
144	-14010275.000000000
145	-14010518.000000000
146	-14010497.000000000
147	-14007114.000000000
148	-14005645.000000000
149	-14018663.000000000
150	-14030702.000000000
151	-14033897.000000000
152	-14038188.000000000
153	-14022631.000000000
154	-13998287.000000000
155	-13956713.000000000
156	-13899079.000000000
157	-13827201.000000000
158	-13744841.000000000
159	-13667319.000000000
160	-13578671.000000000
161	-13498273.000000000
162	-13426388.000000000
163	-13367226.000000000
164	-13323019.000000000
165	-13293913.000000000
166	-13275715.000000000
167	-13287557.000000000
168	-13308862.000000000
169	-13344719.000000000
170	-13380642.000000000
171	-13421949.000000000
172	-13467473.000000000
173	-13528486.000000000
174	-13589441.000000000
175	-13639837.000000000
176	-13687382.000000000
177	-13738672.000000000
178	-13791097.000000000
179	-13839435.000000000
180	-13880295.000000000
