X	Y
0	-13266970.000000000
1	-13102842.000000000
2	-12908574.000000000
3	-12730372.000000000
4	-12586075.000000000
5	-12450611.000000000
6	-12292472.000000000
7	-12164604.000000000
8	-12049064.000000000
9	-11947308.000000000
10	-11858642.000000000
11	-11779082.000000000
12	-11684474.000000000
13	-11588965.000000000
14	-11465322.000000000
15	-11359499.000000000
16	-11266852.000000000
17	-11158581.000000000
18	-11049861.000000000
19	-10909468.000000000
20	-10761589.000000000
21	-10581017.000000000
22	-10384265.000000000
23	-10172283.000000000
24	-9958814.000000000
25	-9723673.000000000
26	-9506103.000000000
27	-9312328.000000000
28	-9177084.000000000
29	-9035637.000000000
30	-8950816.000000000
31	-8883833.000000000
32	-8874864.000000000
33	-8906427.000000000
34	-8984464.000000000
35	-9093140.000000000
36	-9229137.000000000
37	-9377215.000000000
38	-9514704.000000000
39	-9674819.000000000
40	-9842533.000000000
41	-9992479.000000000
42	-10148948.000000000
43	-10295496.000000000
44	-10453390.000000000
45	-10568271.000000000
46	-10666789.000000000
47	-10761154.000000000
48	-10848018.000000000
49	-10911472.000000000
50	-10955664.000000000
51	-10999474.000000000
52	-11039557.000000000
53	-11074925.000000000
54	-11115442.000000000
55	-11135720.000000000
56	-11148431.000000000
57	-11162945.000000000
58	-11172125.000000000
59	-11174862.000000000
60	-11183857.000000000
61	-11199554.000000000
62	-11208001.000000000
63	-11213252.000000000
64	-11216810.000000000
65	-11216746.000000000
66	-11231163.000000000
67	-11238906.000000000
68	-11248837.000000000
69	-11249498.000000000
70	-11257463.000000000
71	-11257678.000000000
72	-11251783.000000000
73	-11256523.000000000
74	-11259804.000000000
75	-11265195.000000000
76	-11264996.000000000
77	-11260163.000000000
78	-11266813.000000000
79	-11267621.000000000
80	-11272852.000000000
81	-11263086.000000000
82	-11250961.000000000
83	-11236490.000000000
84	-11233812.000000000
85	-11210920.000000000
86	-11185641.000000000
87	-11168460.000000000
88	-11149157.000000000
89	-11118897.000000000
90	-11083910.000000000
91	-11057091.000000000
92	-11029772.000000000
93	-10988342.000000000
94	-10927479.000000000
95	-10852887.000000000
96	-10784352.000000000
97	-10699589.000000000
98	-10586598.000000000
99	-10447042.000000000
100	-10297460.000000000
101	-10143019.000000000
102	-9983326.000000000
103	-9820306.000000000
104	-9678795.000000000
105	-9547846.000000000
106	-9422042.000000000
107	-9313273.000000000
108	-9238188.000000000
109	-9206755.000000000
110	-9198453.000000000
111	-9233791.000000000
112	-9294809.000000000
113	-9372768.000000000
114	-9485223.000000000
115	-9609778.000000000
116	-9741794.000000000
117	-9885575.000000000
