X	Y
0	-11969566.000000000
1	-11890473.000000000
2	-11725795.000000000
3	-11659524.000000000
4	-11534557.000000000
5	-11433277.000000000
6	-11356170.000000000
7	-11294613.000000000
8	-11232900.000000000
9	-11199256.000000000
10	-11160762.000000000
11	-11140172.000000000
12	-11101145.000000000
13	-11037685.000000000
14	-10933489.000000000
15	-10811424.000000000
16	-10683282.000000000
17	-10555126.000000000
18	-10426800.000000000
19	-10301936.000000000
20	-10173976.000000000
21	-10073821.000000000
22	-10009179.000000000
23	-9995250.000000000
24	-10007424.000000000
25	-10033783.000000000
26	-10076034.000000000
27	-10140380.000000000
28	-10190264.000000000
29	-10235158.000000000
30	-10281365.000000000
31	-10328868.000000000
32	-10358056.000000000
33	-10399550.000000000
34	-10447809.000000000
35	-10481010.000000000
36	-10512314.000000000
37	-10559202.000000000
38	-10606019.000000000
39	-10657636.000000000
40	-10715813.000000000
41	-10784928.000000000
42	-10856560.000000000
43	-10929116.000000000
44	-11011915.000000000
45	-11093785.000000000
46	-11176229.000000000
47	-11254621.000000000
48	-11351056.000000000
49	-11448560.000000000
50	-11545778.000000000
51	-11627526.000000000
52	-11696388.000000000
53	-11770457.000000000
54	-11846936.000000000
55	-11907117.000000000
56	-11966687.000000000
57	-12021678.000000000
58	-12068912.000000000
59	-12111932.000000000
60	-12139825.000000000
61	-12161582.000000000
62	-12172561.000000000
63	-12188374.000000000
64	-12206872.000000000
65	-12229007.000000000
66	-12250235.000000000
67	-12276752.000000000
68	-12295962.000000000
69	-12309096.000000000
70	-12285100.000000000
71	-12245239.000000000
72	-12177973.000000000
73	-12079861.000000000
74	-11950014.000000000
75	-11810170.000000000
76	-11664897.000000000
77	-11536846.000000000
78	-11430981.000000000
79	-11324499.000000000
80	-11229761.000000000
81	-11167838.000000000
82	-11141928.000000000
83	-11122152.000000000
84	-11103952.000000000
85	-11071217.000000000
86	-11022583.000000000
87	-10944481.000000000
88	-10847836.000000000
89	-10730093.000000000
90	-10592829.000000000
91	-10460790.000000000
92	-10326337.000000000
93	-10201598.000000000
94	-10091292.000000000
95	-10000025.000000000
96	-9927414.000000000
97	-9885190.000000000
98	-9890175.000000000
99	-9909423.000000000
100	-9956136.000000000
101	-10004064.000000000
102	-10060350.000000000
103	-10105827.000000000
104	-10146688.000000000
105	-10195501.000000000
106	-10231665.000000000
107	-10265134.000000000
108	-10296054.000000000
109	-10331493.000000000
110	-10377121.000000000
111	-10412165.000000000
112	-10443787.000000000
113	-10475689.000000000
114	-10524914.000000000
115	-10578953.000000000
116	-10643934.000000000
117	-10707183.000000000
118	-10774645.000000000
119	-10842656.000000000
120	-10922382.000000000
121	-10998229.000000000
122	-11070909.000000000
123	-11151084.000000000
124	-11223361.000000000
125	-11284007.000000000
126	-11369920.000000000
127	-11461559.000000000
128	-11547731.000000000
129	-11624447.000000000
130	-11688747.000000000
131	-11736342.000000000
132	-11793198.000000000
133	-11853018.000000000
134	-11901081.000000000
135	-11932434.000000000
136	-11959773.000000000
137	-11976715.000000000
138	-11996803.000000000
139	-12018120.000000000
140	-12033208.000000000
141	-12051046.000000000
142	-12075804.000000000
143	-12104600.000000000
144	-12125503.000000000
145	-12146447.000000000
146	-12151924.000000000
147	-12117784.000000000
148	-12060242.000000000
149	-11966036.000000000
150	-11860956.000000000
151	-11737850.000000000
152	-11606438.000000000
153	-11478398.000000000
154	-11346981.000000000
155	-11222794.000000000
156	-11123982.000000000
157	-11065763.000000000
158	-11025182.000000000
159	-11002402.000000000
160	-10987107.000000000
161	-10966430.000000000
162	-10948450.000000000
163	-10896650.000000000
164	-10827124.000000000
165	-10737308.000000000
166	-10607231.000000000
167	-10465553.000000000
168	-10313321.000000000
169	-10167611.000000000
170	-10041769.000000000
171	-9933825.000000000
172	-9841992.000000000
173	-9790094.000000000
174	-9767447.000000000
175	-9770950.000000000
176	-9802655.000000000
177	-9852009.000000000
178	-9921039.000000000
179	-9988950.000000000
180	-10051381.000000000
181	-10120020.000000000
182	-10178750.000000000
183	-10228679.000000000
184	-10260437.000000000
185	-10299537.000000000
186	-10341389.000000000
187	-10383760.000000000
188	-10426411.000000000
189	-10462271.000000000
190	-10509835.000000000
191	-10551053.000000000
192	-10605903.000000000
193	-10674613.000000000
194	-10745860.000000000
195	-10813855.000000000
196	-10895841.000000000
197	-10975556.000000000
198	-11056957.000000000
199	-11138776.000000000
200	-11224322.000000000
201	-11293346.000000000
202	-11368127.000000000
203	-11453786.000000000
204	-11544829.000000000
205	-11634800.000000000
206	-11720720.000000000
207	-11788190.000000000
208	-11856932.000000000
209	-11907533.000000000
210	-11959492.000000000
211	-12009716.000000000
212	-12054063.000000000
213	-12090733.000000000
214	-12118839.000000000
215	-12135041.000000000
216	-12151212.000000000
217	-12163030.000000000
218	-12178237.000000000
219	-12200462.000000000
220	-12232663.000000000
221	-12271550.000000000
222	-12294984.000000000
223	-12308863.000000000
224	-12303185.000000000
225	-12280041.000000000
226	-12234610.000000000
227	-12152075.000000000
228	-12041822.000000000
229	-11920138.000000000
230	-11778945.000000000
231	-11652463.000000000
232	-11534256.000000000
233	-11425391.000000000
234	-11329195.000000000
235	-11246423.000000000
236	-11193068.000000000
237	-11159186.000000000
238	-11136850.000000000
239	-11117870.000000000
240	-11091126.000000000
241	-11052096.000000000
242	-10990039.000000000
243	-10907275.000000000
244	-10795905.000000000
245	-10680760.000000000
246	-10537430.000000000
247	-10378454.000000000
248	-10242411.000000000
249	-10150977.000000000
250	-10041714.000000000
251	-9973088.000000000
252	-9943785.000000000
253	-9930126.000000000
254	-9952256.000000000
255	-9982410.000000000
256	-10044905.000000000
257	-10123236.000000000
