X	Y
0	-13067937.000000000
1	-12939402.000000000
2	-12856902.000000000
3	-12772088.000000000
4	-12746965.000000000
5	-12683289.000000000
6	-12638288.000000000
7	-12615104.000000000
8	-12584585.000000000
9	-12555342.000000000
10	-12570260.000000000
11	-12643687.000000000
12	-12729644.000000000
13	-12798905.000000000
14	-12868715.000000000
15	-12891421.000000000
16	-12873611.000000000
17	-12753396.000000000
18	-12572300.000000000
19	-12358594.000000000
20	-12063239.000000000
21	-11738327.000000000
22	-11412910.000000000
23	-11073306.000000000
24	-10732546.000000000
25	-10448345.000000000
26	-10203822.000000000
27	-10031131.000000000
28	-9902874.000000000
29	-9848540.000000000
30	-9843984.000000000
31	-9896016.000000000
32	-10012690.000000000
33	-10183478.000000000
34	-10363526.000000000
35	-10554137.000000000
36	-10771084.000000000
37	-11015462.000000000
38	-11243750.000000000
39	-11457956.000000000
40	-11670655.000000000
41	-11875746.000000000
42	-12044335.000000000
43	-12214712.000000000
44	-12362762.000000000
45	-12480992.000000000
46	-12572574.000000000
47	-12671117.000000000
48	-12748962.000000000
49	-12819640.000000000
50	-12869401.000000000
51	-12935496.000000000
52	-12967045.000000000
53	-13005355.000000000
54	-13062509.000000000
55	-13085425.000000000
56	-13094214.000000000
57	-13144121.000000000
58	-13211566.000000000
59	-13254566.000000000
60	-13281646.000000000
61	-13333045.000000000
62	-13379125.000000000
63	-13389379.000000000
64	-13434883.000000000
65	-13484916.000000000
66	-13501806.000000000
67	-13532038.000000000
68	-13574626.000000000
69	-13573861.000000000
70	-13577230.000000000
71	-13577665.000000000
72	-13587720.000000000
73	-13589992.000000000
74	-13603298.000000000
75	-13600804.000000000
76	-13601788.000000000
77	-13587519.000000000
78	-13588527.000000000
79	-13581333.000000000
80	-13570987.000000000
81	-13557313.000000000
82	-13542327.000000000
83	-13510007.000000000
84	-13477555.000000000
85	-13430408.000000000
86	-13391162.000000000
87	-13373034.000000000
88	-13342559.000000000
89	-13297706.000000000
90	-13283036.000000000
91	-13236495.000000000
92	-13197926.000000000
93	-13176326.000000000
94	-13129432.000000000
95	-13069037.000000000
96	-13003755.000000000
97	-12926448.000000000
98	-12849856.000000000
99	-12818030.000000000
100	-12817713.000000000
101	-12812006.000000000
102	-12819783.000000000
103	-12845931.000000000
104	-12883282.000000000
105	-12884622.000000000
106	-12832709.000000000
107	-12744625.000000000
