2.000	0.000
4.000	0.000
6.000	0.000
8.000	0.000
10.000	0.000
12.000	0.000
14.000	0.000
16.000	0.000
18.000	0.000
20.000	0.000
22.000	0.000
24.000	0.000
26.000	0.000
28.000	0.000
30.000	0.000
32.000	0.000
34.000	0.000
36.000	0.000
38.000	0.000
40.000	0.000
42.000	0.000
44.000	0.000
46.000	0.000
48.000	0.000
50.000	0.000
52.000	0.000
54.000	0.000
56.000	0.000
58.000	0.000
60.000	0.000
62.000	0.000
64.000	0.000
66.000	0.000
68.000	0.000
70.000	0.000
72.000	0.000
74.000	0.000
76.000	0.000
78.000	0.000
80.000	0.000
82.000	0.000
84.000	0.000
86.000	0.000
88.000	0.000
90.000	0.000
92.000	0.000
94.000	0.000
96.000	0.000
98.000	0.000
100.000	0.000
102.000	0.000
104.000	0.016
106.000	0.013
108.000	0.012
110.000	0.013
112.000	0.015
114.000	0.016
116.000	0.016
118.000	0.017
120.000	0.017
122.000	0.015
124.000	0.017
126.000	0.016
128.000	0.013
130.000	0.019
132.000	0.017
134.000	0.016
136.000	0.017
138.000	0.016
140.000	0.017
142.000	0.014
144.000	0.019
146.000	0.019
148.000	0.020
150.000	0.019
152.000	0.011
154.000	0.017
156.000	0.015
158.000	0.021
160.000	0.018
162.000	0.013
164.000	0.016
166.000	0.018
168.000	0.018
170.000	0.018
172.000	0.019
174.000	0.019
176.000	0.016
178.000	0.017
180.000	0.018
182.000	0.018
184.000	0.019
186.000	0.019
188.000	0.019
190.000	0.015
192.000	0.018
194.000	0.019
196.000	0.022
198.000	0.016
200.000	0.018
202.000	0.019
204.000	0.016
206.000	0.013
208.000	0.016
210.000	0.017
212.000	0.019
214.000	0.017
216.000	0.017
218.000	0.013
220.000	0.017
222.000	0.019
224.000	0.020
226.000	0.017
228.000	0.015
230.000	0.016
232.000	0.016
234.000	0.017
236.000	0.018
238.000	0.017
240.000	0.018
242.000	0.013
244.000	0.021
246.000	0.018
248.000	0.018
250.000	0.020
252.000	0.016
254.000	0.017
256.000	0.018
258.000	0.017
260.000	0.017
262.000	0.020
264.000	0.021
266.000	0.020
268.000	0.018
270.000	0.021
272.000	0.019
274.000	0.022
276.000	0.020
278.000	0.021
280.000	0.023
282.000	0.023
284.000	0.023
286.000	0.022
288.000	0.019
290.000	0.025
292.000	0.022
294.000	0.024
296.000	0.021
298.000	0.023
300.000	0.024
302.000	0.024
304.000	0.024
306.000	0.021
308.000	0.025
310.000	0.024
312.000	0.027
314.000	0.024
316.000	0.023
318.000	0.027
320.000	0.024
322.000	0.027
324.000	0.027
326.000	0.030
328.000	0.027
330.000	0.029
332.000	0.028
334.000	0.027
336.000	0.029
338.000	0.029
340.000	0.030
342.000	0.031
344.000	0.032
346.000	0.039
348.000	0.040
350.000	0.035
352.000	0.041
354.000	0.047
356.000	0.053
358.000	0.057
360.000	0.053
362.000	0.059
364.000	0.058
366.000	0.054
368.000	0.059
370.000	0.061
372.000	0.055
374.000	0.050
376.000	0.051
378.000	0.054
380.000	0.051
382.000	0.057
384.000	0.055
386.000	0.061
388.000	0.060
390.000	0.065
392.000	0.071
394.000	0.089
396.000	0.088
398.000	0.074
400.000	0.074
402.000	0.069
404.000	0.061
406.000	0.054
408.000	0.051
410.000	0.042
412.000	0.028
414.000	0.021
416.000	0.019
418.000	0.012
420.000	0.011
422.000	0.010
424.000	0.006
426.000	0.002
428.000	0.004
430.000	0.005
432.000	0.006
434.000	0.004
436.000	0.003
438.000	0.008
440.000	0.011
442.000	0.008
444.000	0.012
446.000	0.013
448.000	0.013
450.000	0.011
452.000	0.014
454.000	0.016
456.000	0.014
458.000	0.015
460.000	0.015
462.000	0.019
464.000	0.021
466.000	0.024
468.000	0.025
470.000	0.025
472.000	0.028
474.000	0.031
476.000	0.028
478.000	0.032
480.000	0.034
482.000	0.030
484.000	0.032
486.000	0.031
488.000	0.033
490.000	0.032
492.000	0.028
494.000	0.030
496.000	0.027
498.000	0.028
500.000	0.033
502.000	0.029
504.000	0.034
506.000	0.037
508.000	0.039
510.000	0.039
512.000	0.039
514.000	0.042
516.000	0.043
518.000	0.043
520.000	0.045
522.000	0.041
524.000	0.046
526.000	0.044
528.000	0.050
530.000	0.052
532.000	0.058
534.000	0.057
536.000	0.069
538.000	0.078
540.000	0.088
542.000	0.105
544.000	0.126
546.000	0.142
548.000	0.127
550.000	0.133
552.000	0.135
554.000	0.141
556.000	0.148
558.000	0.160
560.000	0.146
562.000	0.137
564.000	0.141
566.000	0.145
568.000	0.146
570.000	0.155
572.000	0.159
574.000	0.167
576.000	0.179
578.000	0.207
580.000	0.241
582.000	0.304
584.000	0.305
586.000	0.275
588.000	0.280
590.000	0.268
592.000	0.255
594.000	0.236
596.000	0.222
598.000	0.199
600.000	0.158
602.000	0.129
604.000	0.120
606.000	0.103
608.000	0.097
610.000	0.083
612.000	0.082
614.000	0.074
616.000	0.071
618.000	0.066
620.000	0.065
622.000	0.065
624.000	0.088
626.000	0.084
628.000	0.091
630.000	0.090
632.000	0.093
634.000	0.090
636.000	0.091
638.000	0.088
640.000	0.079
642.000	0.072
644.000	0.070
646.000	0.066
648.000	0.061
650.000	0.058
652.000	0.051
654.000	0.053
656.000	0.048
658.000	0.047
660.000	0.044
662.000	0.036
664.000	0.036
666.000	0.033
668.000	0.035
670.000	0.033
672.000	0.032
674.000	0.031
676.000	0.031
678.000	0.032
680.000	0.030
682.000	0.028
684.000	0.029
686.000	0.029
688.000	0.028
690.000	0.025
692.000	0.026
694.000	0.025
696.000	0.025
698.000	0.025
700.000	0.021
702.000	0.025
704.000	0.023
706.000	0.022
708.000	0.023
710.000	0.024
712.000	0.022
714.000	0.023
716.000	0.024
718.000	0.024
720.000	0.024
722.000	0.022
724.000	0.022
726.000	0.020
728.000	0.021
730.000	0.019
732.000	0.016
734.000	0.019
736.000	0.018
738.000	0.017
740.000	0.014
742.000	0.017
744.000	0.012
746.000	0.016
748.000	0.009
750.000	0.013
752.000	0.015
754.000	0.016
756.000	0.014
758.000	0.015
760.000	0.016
762.000	0.013
764.000	0.009
766.000	0.017
768.000	0.018
770.000	0.013
772.000	0.015
774.000	0.013
776.000	0.008
778.000	0.015
780.000	0.015
782.000	0.015
784.000	0.019
786.000	0.017
788.000	0.015
790.000	0.017
792.000	0.016
794.000	0.016
796.000	0.015
798.000	0.016
800.000	0.015
