500
2,000	0,000
4,000	0,000
6,000	0,000
8,000	0,000
10,000	0,000
12,000	0,000
14,000	0,000
16,000	0,000
18,000	0,000
20,000	0,000
22,000	0,000
24,000	0,000
26,000	0,000
28,000	0,000
30,000	0,000
32,000	0,000
34,000	0,000
36,000	0,000
38,000	0,000
40,000	0,000
42,000	0,000
44,000	0,000
46,000	0,000
48,000	0,000
50,000	0,000
52,000	0,000
54,000	0,000
56,000	0,000
58,000	0,000
60,000	0,000
62,000	0,000
64,000	0,000
66,000	0,000
68,000	0,000
70,000	0,000
72,000	0,000
74,000	0,000
76,000	0,000
78,000	0,000
80,000	0,000
82,000	0,000
84,000	0,000
86,000	0,000
88,000	0,000
90,000	0,000
92,000	0,000
94,000	0,000
96,000	0,000
98,000	0,000
100,000	0,000
102,000	0,000
104,000	0,014
106,000	0,014
108,000	0,009
110,000	0,016
112,000	0,015
114,000	0,015
116,000	0,013
118,000	0,013
120,000	0,011
122,000	0,010
124,000	0,014
126,000	0,014
128,000	0,010
130,000	0,015
132,000	0,010
134,000	0,017
136,000	0,012
138,000	0,017
140,000	0,010
142,000	0,020
144,000	0,016
146,000	0,017
148,000	0,016
150,000	0,019
152,000	0,016
154,000	0,010
156,000	0,015
158,000	0,016
160,000	0,013
162,000	0,014
164,000	0,014
166,000	0,015
168,000	0,010
170,000	0,019
172,000	0,020
174,000	0,016
176,000	0,015
178,000	0,016
180,000	0,017
182,000	0,016
184,000	0,018
186,000	0,019
188,000	0,019
190,000	0,012
192,000	0,017
194,000	0,023
196,000	0,020
198,000	0,011
200,000	0,010
202,000	0,006
204,000	0,014
206,000	0,017
208,000	0,020
210,000	0,017
212,000	0,020
214,000	0,017
216,000	0,016
218,000	0,016
220,000	0,021
222,000	0,019
224,000	0,022
226,000	0,019
228,000	0,023
230,000	0,022
232,000	0,018
234,000	0,014
236,000	0,015
238,000	0,023
240,000	0,022
242,000	0,015
244,000	0,022
246,000	0,015
248,000	0,021
250,000	0,017
252,000	0,018
254,000	0,021
256,000	0,020
258,000	0,021
260,000	0,022
262,000	0,018
264,000	0,022
266,000	0,019
268,000	0,024
270,000	0,019
272,000	0,022
274,000	0,022
276,000	0,027
278,000	0,028
280,000	0,025
282,000	0,025
284,000	0,025
286,000	0,022
288,000	0,030
290,000	0,026
292,000	0,026
294,000	0,023
296,000	0,027
298,000	0,021
300,000	0,026
302,000	0,026
304,000	0,026
306,000	0,023
308,000	0,026
310,000	0,023
312,000	0,026
314,000	0,025
316,000	0,029
318,000	0,030
320,000	0,031
322,000	0,032
324,000	0,031
326,000	0,028
328,000	0,032
330,000	0,033
332,000	0,037
334,000	0,028
336,000	0,035
338,000	0,032
340,000	0,037
342,000	0,032
344,000	0,030
346,000	0,026
348,000	0,023
350,000	0,024
352,000	0,026
354,000	0,027
356,000	0,038
358,000	0,039
360,000	0,042
362,000	0,040
364,000	0,052
366,000	0,052
368,000	0,055
370,000	0,055
372,000	0,068
374,000	0,073
376,000	0,075
378,000	0,079
380,000	0,086
382,000	0,094
384,000	0,098
386,000	0,104
388,000	0,115
390,000	0,127
392,000	0,147
394,000	0,161
396,000	0,181
398,000	0,239
400,000	0,289
402,000	0,296
404,000	0,304
406,000	0,350
408,000	0,422
410,000	0,435
412,000	0,335
414,000	0,243
416,000	0,204
418,000	0,177
420,000	0,156
422,000	0,150
424,000	0,141
426,000	0,115
428,000	0,099
430,000	0,078
432,000	0,058
434,000	0,049
436,000	0,053
438,000	0,052
440,000	0,050
442,000	0,047
444,000	0,044
446,000	0,041
448,000	0,038
450,000	0,030
452,000	0,028
454,000	0,027
456,000	0,026
458,000	0,026
460,000	0,027
462,000	0,024
464,000	0,022
466,000	0,023
468,000	0,018
470,000	0,011
472,000	0,007
474,000	0,004
476,000	0,006
478,000	0,004
480,000	0,009
482,000	0,017
484,000	0,023
486,000	0,029
488,000	0,039
490,000	0,054
492,000	0,073
494,000	0,098
496,000	0,109
498,000	0,113
500,000	0,140
502,000	0,176
504,000	0,195
506,000	0,168
508,000	0,123
510,000	0,109
512,000	0,091
514,000	0,084
516,000	0,078
518,000	0,076
520,000	0,067
522,000	0,058
524,000	0,048
526,000	0,040
528,000	0,038
530,000	0,036
532,000	0,034
534,000	0,034
536,000	0,037
538,000	0,033
540,000	0,034
542,000	0,033
544,000	0,027
546,000	0,027
548,000	0,030
550,000	0,028
552,000	0,032
554,000	0,030
556,000	0,027
558,000	0,027
560,000	0,028
562,000	0,027
564,000	0,030
566,000	0,019
568,000	0,021
570,000	0,022
572,000	0,025
574,000	0,022
576,000	0,019
578,000	0,021
580,000	0,019
582,000	0,016
584,000	0,019
586,000	0,014
588,000	0,015
590,000	0,014
592,000	0,016
594,000	0,016
596,000	0,018
598,000	0,014
600,000	0,018
602,000	0,016
604,000	0,018
606,000	0,016
608,000	0,012
610,000	0,011
612,000	0,013
614,000	0,013
616,000	0,016
618,000	0,014
620,000	0,016
622,000	0,011
624,000	0,013
626,000	0,012
628,000	0,016
630,000	0,011
632,000	0,013
634,000	0,007
636,000	0,011
638,000	0,012
640,000	0,018
642,000	0,012
644,000	0,015
646,000	0,010
648,000	0,010
650,000	0,018
652,000	0,013
654,000	0,010
656,000	0,014
658,000	0,009
660,000	0,012
662,000	0,008
664,000	0,016
666,000	0,009
668,000	0,009
670,000	0,005
672,000	0,010
674,000	0,006
676,000	0,011
678,000	0,005
680,000	0,008
682,000	0,008
684,000	0,010
686,000	0,007
688,000	0,007
690,000	0,006
692,000	0,007
694,000	0,008
696,000	0,009
698,000	0,004
700,000	0,009
702,000	0,005
704,000	0,007
706,000	0,006
708,000	0,008
710,000	0,007
712,000	0,009
714,000	0,011
716,000	0,012
718,000	0,007
720,000	0,007
722,000	0,003
724,000	0,008
726,000	0,006
728,000	0,007
730,000	0,009
732,000	0,010
734,000	0,006
736,000	0,009
738,000	0,008
740,000	0,008
742,000	0,006
744,000	0,009
746,000	0,007
748,000	0,011
750,000	0,009
752,000	0,005
754,000	0,008
756,000	0,010
758,000	0,005
760,000	0,009
762,000	0,006
764,000	0,007
766,000	0,004
768,000	0,009
770,000	0,006
772,000	0,007
774,000	0,012
776,000	0,008
778,000	0,007
780,000	0,007
782,000	0,007
784,000	0,009
786,000	0,007
788,000	0,008
790,000	0,008
792,000	0,009
794,000	0,003
796,000	0,007
798,000	0,006
800,000	0,008
