Record Length,2500,Points,0.0,16.0000008E-3,
Sample Interval,1.0000000E-3,s,1.0000000E-3,8.000000380E-3,
Trigger Point,0.0,Samples,2.0000001E-3,16.0000008E-3,
,,,3.00000003E-3,8.000000380E-3,
,,,4.00000019E-3,16.0000008E-3,
,,,5.00000035E-3,8.000000380E-3,
Source,CH2,,6.00000005E-3,8.000000380E-3,
Vertical Units,Volts,,7.00000022E-3,0.0,
Vertical Scale,200.00000950E-3,,8.000000380E-3,24.00000021E-3,
Vertical Offset,0,,9.000000544E-3,24.00000021E-3,
Horizontal Units,s,,10.0000007E-3,32.00000152E-3,
Horizontal Scale,250.00001187E-3,,11.0000009E-3,40.00000283E-3,
Pt Fmt,Y,,12.0000001E-3,40.00000283E-3,
Yzero,-1.1200000,,13.0000003E-3,48.00000042E-3,
Probe Atten,10.0000000,,14.0000004E-3,56.000001729E-3,
,,,15.0000006E-3,56.000001729E-3,
Note,TBS 1104 - 4:28:00 PM   8/13/2018,,16.0000008E-3,56.000001729E-3,
,,,17.0000009E-3,32.00000152E-3,
,,,18.0000011E-3,32.00000152E-3,
,,,19.0000013E-3,24.00000021E-3,
,,,20.0000014E-3,32.00000152E-3,
,,,21.00000158E-3,8.000000380E-3,
,,,22.00000174E-3,8.000000380E-3,
,,,23.00000191E-3,16.0000008E-3,
,,,24.00000021E-3,8.000000380E-3,
,,,25.00000037E-3,8.000000380E-3,
,,,26.00000054E-3,8.000000380E-3,
,,,27.00000070E-3,8.000000380E-3,
,,,28.00000086E-3,8.000000380E-3,
,,,29.00000103E-3,8.000000380E-3,
,,,30.00000119E-3,0.0,
,,,31.00000136E-3,8.000000380E-3,
,,,32.00000152E-3,8.000000380E-3,
,,,32.99999982E-3,8.000000380E-3,
,,,34.00000185E-3,8.000000380E-3,
,,,35.00000015E-3,8.000000380E-3,
,,,36.00000218E-3,8.000000380E-3,
,,,37.00000048E-3,-8.000000380E-3,
,,,38.00000250E-3,8.000000380E-3,
,,,39.00000080E-3,0.0,
,,,40.00000283E-3,8.000000380E-3,
,,,41.00000113E-3,8.000000380E-3,
,,,42.00000316E-3,8.000000380E-3,
,,,43.00000146E-3,0.0,
,,,44.00000349E-3,8.000000380E-3,
,,,45.00000179E-3,8.000000380E-3,
,,,46.00000381E-3,0.0,
,,,47.00000212E-3,0.0,
,,,48.00000042E-3,8.000000380E-3,
,,,49.00000244E-3,0.0,
,,,50.00000075E-3,8.000000380E-3,
,,,51.00000277E-3,0.0,
,,,52.00000107E-3,8.000000380E-3,
,,,53.00000310E-3,-8.000000380E-3,
,,,54.00000140E-3,8.000000380E-3,
,,,55.000003427E-3,8.000000380E-3,
,,,56.000001729E-3,8.000000380E-3,
,,,57.000003755E-3,0.0,
,,,58.000002056E-3,8.000000380E-3,
,,,59.000004083E-3,8.000000380E-3,
,,,60.000002384E-3,8.000000380E-3,
,,,61.000004411E-3,8.000000380E-3,
,,,62.000002712E-3,8.000000380E-3,
,,,63.000001013E-3,0.0,
,,,64.000003040E-3,16.0000008E-3,
,,,65.000005066E-3,8.000000380E-3,
,,,65.999999642E-3,8.000000380E-3,
,,,67.000001669E-3,8.000000380E-3,
,,,68.000003695E-3,8.000000380E-3,
,,,69.000005722E-3,16.0000008E-3,
,,,70.000000298E-3,16.0000008E-3,
,,,71.000002325E-3,0.0,
,,,72.000004351E-3,32.00000152E-3,
,,,73.000006378E-3,8.000000380E-3,
,,,74.000000954E-3,16.0000008E-3,
,,,75.000002980E-3,8.000000380E-3,
,,,76.000005007E-3,8.000000380E-3,
,,,77.000007033E-3,16.0000008E-3,
,,,78.000001609E-3,16.0000008E-3,
,,,79.000003636E-3,16.0000008E-3,
,,,80.000005662E-3,16.0000008E-3,
,,,81.000000238E-3,16.0000008E-3,
,,,82.000002265E-3,16.0000008E-3,
,,,83.000004292E-3,16.0000008E-3,
,,,84.000006318E-3,16.0000008E-3,
,,,85.000000894E-3,16.0000008E-3,
,,,86.000002921E-3,32.00000152E-3,
,,,87.000004947E-3,16.0000008E-3,
,,,88.000006974E-3,32.00000152E-3,
