Pt Fmt,Y,,12.0000001E-3,2.3999999E-3,,Pt Fmt,Y,,12.0000001E-3,3.19999992E-3,,Pt Fmt,Y,,12.0000001E-3,8.799999952E-3,
Yzero,0.0,,13.0000003E-3,3.99999972E-3,,Yzero,0.0,,13.0000003E-3,3.99999972E-3,,Yzero,0.0,,13.0000003E-3,3.19999992E-3,
Probe Atten,10.0000000,,14.0000004E-3,1.6000000E-3,,Probe Atten,10.0000000,,14.0000004E-3,3.99999972E-3,,Probe Atten,10.0000000,,14.0000004E-3,8.799999952E-3,
,,,15.0000006E-3,2.3999999E-3,,,,,15.0000006E-3,3.19999992E-3,,,,,15.0000006E-3,5.59999980E-3,
Note,TBS 1104 - 3:02:33 PM   8/14/2018,,16.0000008E-3,1.6000000E-3,,Note,TBS 1104 - 3:02:33 PM   8/14/2018,,16.0000008E-3,3.19999992E-3,,Note,TBS 1104 - 3:02:33 PM   8/14/2018,,16.0000008E-3,4.79999976E-3,
,,,17.0000009E-3,-2.3999999E-3,,,,,17.0000009E-3,6.39999984E-3,,,,,17.0000009E-3,5.59999980E-3,
,,,18.0000011E-3,799.999979790E-6,,,,,18.0000011E-3,4.79999976E-3,,,,,18.0000011E-3,5.59999980E-3,
,,,19.0000013E-3,-3.99999972E-3,,,,,19.0000013E-3,6.39999984E-3,,,,,19.0000013E-3,4.79999976E-3,
,,,20.0000014E-3,0.0,,,,,20.0000014E-3,6.39999984E-3,,,,,20.0000014E-3,4.79999976E-3,
,,,21.00000158E-3,-2.3999999E-3,,,,,21.00000158E-3,1.6000000E-3,,,,,21.00000158E-3,3.99999972E-3,
,,,22.00000174E-3,-3.99999972E-3,,,,,22.00000174E-3,3.19999992E-3,,,,,22.00000174E-3,6.39999984E-3,
,,,23.00000191E-3,799.999979790E-6,,,,,23.00000191E-3,7.999999449E-3,,,,,23.00000191E-3,4.79999976E-3,
,,,24.00000021E-3,799.999979790E-6,,,,,24.00000021E-3,799.999979790E-6,,,,,24.00000021E-3,7.19999988E-3,
,,,25.00000037E-3,0.0,,,,,25.00000037E-3,3.99999972E-3,,,,,25.00000037E-3,3.99999972E-3,
,,,26.00000054E-3,3.99999972E-3,,,,,26.00000054E-3,7.19999988E-3,,,,,26.00000054E-3,7.19999988E-3,
,,,27.00000070E-3,3.19999992E-3,,,,,27.00000070E-3,7.19999988E-3,,,,,27.00000070E-3,6.39999984E-3,
,,,28.00000086E-3,-2.3999999E-3,,,,,28.00000086E-3,8.799999952E-3,,,,,28.00000086E-3,4.79999976E-3,
,,,29.00000103E-3,-1.6000000E-3,,,,,29.00000103E-3,3.99999972E-3,,,,,29.00000103E-3,4.79999976E-3,
,,,30.00000119E-3,3.99999972E-3,,,,,30.00000119E-3,2.3999999E-3,,,,,30.00000119E-3,7.19999988E-3,
,,,31.00000136E-3,2.3999999E-3,,,,,31.00000136E-3,5.59999980E-3,,,,,31.00000136E-3,5.59999980E-3,
,,,32.00000152E-3,-1.6000000E-3,,,,,32.00000152E-3,8.799999952E-3,,,,,32.00000152E-3,3.19999992E-3,
,,,32.99999982E-3,1.6000000E-3,,,,,32.99999982E-3,3.19999992E-3,,,,,32.99999982E-3,7.19999988E-3,
,,,34.00000185E-3,799.999979790E-6,,,,,34.00000185E-3,5.59999980E-3,,,,,34.00000185E-3,8.799999952E-3,
,,,35.00000015E-3,3.19999992E-3,,,,,35.00000015E-3,5.59999980E-3,,,,,35.00000015E-3,4.79999976E-3,
,,,36.00000218E-3,-2.3999999E-3,,,,,36.00000218E-3,7.19999988E-3,,,,,36.00000218E-3,5.59999980E-3,
,,,37.00000048E-3,0.0,,,,,37.00000048E-3,2.3999999E-3,,,,,37.00000048E-3,7.19999988E-3,
,,,38.00000250E-3,799.999979790E-6,,,,,38.00000250E-3,6.39999984E-3,,,,,38.00000250E-3,7.19999988E-3,
,,,39.00000080E-3,1.6000000E-3,,,,,39.00000080E-3,3.19999992E-3,,,,,39.00000080E-3,6.39999984E-3,
,,,40.00000283E-3,-3.19999992E-3,,,,,40.00000283E-3,5.59999980E-3,,,,,40.00000283E-3,4.79999976E-3,
,,,41.00000113E-3,-2.3999999E-3,,,,,41.00000113E-3,6.39999984E-3,,,,,41.00000113E-3,7.19999988E-3,
,,,42.00000316E-3,2.3999999E-3,,,,,42.00000316E-3,4.79999976E-3,,,,,42.00000316E-3,3.19999992E-3,
,,,43.00000146E-3,-3.19999992E-3,,,,,43.00000146E-3,3.19999992E-3,,,,,43.00000146E-3,7.19999988E-3,
,,,44.00000349E-3,2.3999999E-3,,,,,44.00000349E-3,7.19999988E-3,,,,,44.00000349E-3,5.59999980E-3,
,,,45.00000179E-3,799.999979790E-6,,,,,45.00000179E-3,6.39999984E-3,,,,,45.00000179E-3,4.79999976E-3,
,,,46.00000381E-3,-799.999979790E-6,,,,,46.00000381E-3,6.39999984E-3,,,,,46.00000381E-3,7.19999988E-3,
,,,47.00000212E-3,-4.79999976E-3,,,,,47.00000212E-3,6.39999984E-3,,,,,47.00000212E-3,2.3999999E-3,
,,,48.00000042E-3,1.6000000E-3,,,,,48.00000042E-3,7.19999988E-3,,,,,48.00000042E-3,7.999999449E-3,
,,,49.00000244E-3,-2.3999999E-3,,,,,49.00000244E-3,7.19999988E-3,,,,,49.00000244E-3,8.799999952E-3,
,,,50.00000075E-3,-799.999979790E-6,,,,,50.00000075E-3,3.19999992E-3,,,,,50.00000075E-3,4.79999976E-3,
,,,51.00000277E-3,799.999979790E-6,,,,,51.00000277E-3,5.59999980E-3,,,,,51.00000277E-3,5.59999980E-3,
,,,52.00000107E-3,1.6000000E-3,,,,,52.00000107E-3,1.6000000E-3,,,,,52.00000107E-3,8.799999952E-3,
,,,53.00000310E-3,1.6000000E-3,,,,,53.00000310E-3,3.19999992E-3,,,,,53.00000310E-3,8.799999952E-3,
,,,54.00000140E-3,1.6000000E-3,,,,,54.00000140E-3,2.3999999E-3,,,,,54.00000140E-3,8.799999952E-3,
,,,55.000003427E-3,799.999979790E-6,,,,,55.000003427E-3,6.39999984E-3,,,,,55.000003427E-3,3.19999992E-3,
,,,56.000001729E-3,-1.6000000E-3,,,,,56.000001729E-3,9.599999525E-3,,,,,56.000001729E-3,5.59999980E-3,
,,,57.000003755E-3,-799.999979790E-6,,,,,57.000003755E-3,3.19999992E-3,,,,,57.000003755E-3,2.3999999E-3,
,,,58.000002056E-3,-4.79999976E-3,,,,,58.000002056E-3,1.6000000E-3,,,,,58.000002056E-3,3.19999992E-3,
,,,59.000004083E-3,-3.19999992E-3,,,,,59.000004083E-3,2.3999999E-3,,,,,59.000004083E-3,8.799999952E-3,
,,,60.000002384E-3,-2.3999999E-3,,,,,60.000002384E-3,4.79999976E-3,,,,,60.000002384E-3,9.599999525E-3,
,,,61.000004411E-3,-2.3999999E-3,,,,,61.000004411E-3,6.39999984E-3,,,,,61.000004411E-3,3.99999972E-3,
,,,62.000002712E-3,-1.6000000E-3,,,,,62.000002712E-3,7.19999988E-3,,,,,62.000002712E-3,4.79999976E-3,
,,,63.000001013E-3,-1.6000000E-3,,,,,63.000001013E-3,3.19999992E-3,,,,,63.000001013E-3,5.59999980E-3,
,,,64.000003040E-3,3.19999992E-3,,,,,64.000003040E-3,6.39999984E-3,,,,,64.000003040E-3,4.79999976E-3,
,,,65.000005066E-3,-799.999979790E-6,,,,,65.000005066E-3,7.19999988E-3,,,,,65.000005066E-3,2.3999999E-3,
,,,65.999999642E-3,-1.6000000E-3,,,,,65.999999642E-3,3.99999972E-3,,,,,65.999999642E-3,3.99999972E-3,
,,,67.000001669E-3,1.6000000E-3,,,,,67.000001669E-3,3.19999992E-3,,,,,67.000001669E-3,7.19999988E-3,
,,,68.000003695E-3,799.999979790E-6,,,,,68.000003695E-3,1.6000000E-3,,,,,68.000003695E-3,3.99999972E-3,
,,,69.000005722E-3,-799.999979790E-6,,,,,69.000005722E-3,3.19999992E-3,,,,,69.000005722E-3,11.1999996E-3,
,,,70.000000298E-3,3.19999992E-3,,,,,70.000000298E-3,4.79999976E-3,,,,,70.000000298E-3,4.79999976E-3,
,,,71.000002325E-3,1.6000000E-3,,,,,71.000002325E-3,2.3999999E-3,,,,,71.000002325E-3,9.599999525E-3,
,,,72.000004351E-3,-4.79999976E-3,,,,,72.000004351E-3,2.3999999E-3,,,,,72.000004351E-3,9.599999525E-3,
,,,73.000006378E-3,1.6000000E-3,,,,,73.000006378E-3,4.79999976E-3,,,,,73.000006378E-3,3.99999972E-3,
,,,74.000000954E-3,1.6000000E-3,,,,,74.000000954E-3,3.99999972E-3,,,,,74.000000954E-3,4.79999976E-3,
,,,75.000002980E-3,1.6000000E-3,,,,,75.000002980E-3,4.79999976E-3,,,,,75.000002980E-3,9.599999525E-3,
,,,76.000005007E-3,2.3999999E-3,,,,,76.000005007E-3,3.19999992E-3,,,,,76.000005007E-3,6.39999984E-3,
,,,77.000007033E-3,-4.79999976E-3,,,,,77.000007033E-3,3.19999992E-3,,,,,77.000007033E-3,2.3999999E-3,
,,,78.000001609E-3,-3.19999992E-3,,,,,78.000001609E-3,6.39999984E-3,,,,,78.000001609E-3,8.799999952E-3,
,,,79.000003636E-3,0.0,,,,,79.000003636E-3,6.39999984E-3,,,,,79.000003636E-3,3.99999972E-3,
,,,80.000005662E-3,0.0,,,,,80.000005662E-3,3.99999972E-3,,,,,80.000005662E-3,9.599999525E-3,
,,,81.000000238E-3,-2.3999999E-3,,,,,81.000000238E-3,1.6000000E-3,,,,,81.000000238E-3,8.799999952E-3,
,,,82.000002265E-3,0.0,,,,,82.000002265E-3,3.19999992E-3,,,,,82.000002265E-3,7.19999988E-3,
,,,83.000004292E-3,-2.3999999E-3,,,,,83.000004292E-3,3.99999972E-3,,,,,83.000004292E-3,3.19999992E-3,
,,,84.000006318E-3,-2.3999999E-3,,,,,84.000006318E-3,3.19999992E-3,,,,,84.000006318E-3,1.6000000E-3,
,,,85.000000894E-3,-2.3999999E-3,,,,,85.000000894E-3,3.99999972E-3,,,,,85.000000894E-3,7.19999988E-3,
,,,86.000002921E-3,-3.99999972E-3,,,,,86.000002921E-3,3.99999972E-3,,,,,86.000002921E-3,3.99999972E-3,
,,,87.000004947E-3,799.999979790E-6,,,,,87.000004947E-3,4.79999976E-3,,,,,87.000004947E-3,5.59999980E-3,
,,,88.000006974E-3,-799.999979790E-6,,,,,88.000006974E-3,5.59999980E-3,,,,,88.000006974E-3,5.59999980E-3,
,,,89.000001550E-3,3.19999992E-3,,,,,89.000001550E-3,4.79999976E-3,,,,,89.000001550E-3,3.99999972E-3,
,,,90.000003576E-3,0.0,,,,,90.000003576E-3,3.19999992E-3,,,,,90.000003576E-3,3.19999992E-3,
,,,91.000005603E-3,3.19999992E-3,,,,,91.000005603E-3,6.39999984E-3,,,,,91.000005603E-3,3.19999992E-3,
,,,92.000007629E-3,799.999979790E-6,,,,,92.000007629E-3,6.39999984E-3,,,,,92.000007629E-3,6.39999984E-3,
,,,93.000002205E-3,3.19999992E-3,,,,,93.000002205E-3,7.999999449E-3,,,,,93.000002205E-3,4.79999976E-3,
,,,94.000004232E-3,-1.6000000E-3,,,,,94.000004232E-3,6.39999984E-3,,,,,94.000004232E-3,3.19999992E-3,
,,,95.000006258E-3,3.19999992E-3,,,,,95.000006258E-3,6.39999984E-3,,,,,95.000006258E-3,6.39999984E-3,
,,,96.000000834E-3,799.999979790E-6,,,,,96.000000834E-3,4.79999976E-3,,,,,96.000000834E-3,2.3999999E-3,
,,,97.000002861E-3,-4.79999976E-3,,,,,97.000002861E-3,3.99999972E-3,,,,,97.000002861E-3,7.999999449E-3,
,,,98.000004888E-3,-2.3999999E-3,,,,,98.000004888E-3,7.999999449E-3,,,,,98.000004888E-3,7.999999449E-3,
,,,99.000006914E-3,799.999979790E-6,,,,,99.000006914E-3,1.6000000E-3,,,,,99.000006914E-3,8.799999952E-3,
,,,100.0000015E-3,-1.6000000E-3,,,,,100.0000015E-3,6.39999984E-3,,,,,100.0000015E-3,7.999999449E-3,
,,,101.0000035E-3,-1.6000000E-3,,,,,101.0000035E-3,6.39999984E-3,,,,,101.0000035E-3,4.79999976E-3,
,,,102.0000055E-3,-3.19999992E-3,,,,,102.0000055E-3,3.99999972E-3,,,,,102.0000055E-3,11.1999996E-3,
,,,103.0000076E-3,-3.19999992E-3,,,,,103.0000076E-3,3.19999992E-3,,,,,103.0000076E-3,8.799999952E-3,
,,,104.0000021E-3,799.999979790E-6,,,,,104.0000021E-3,8.799999952E-3,,,,,104.0000021E-3,7.19999988E-3,
,,,105.0000042E-3,799.999979790E-6,,,,,105.0000042E-3,5.59999980E-3,,,,,105.0000042E-3,3.99999972E-3,
,,,106.0000062E-3,-2.3999999E-3,,,,,106.0000062E-3,7.19999988E-3,,,,,106.0000062E-3,3.99999972E-3,
,,,107.0000082E-3,0.0,,,,,107.0000082E-3,3.19999992E-3,,,,,107.0000082E-3,2.3999999E-3,
,,,108.0000028E-3,-4.79999976E-3,,,,,108.0000028E-3,3.19999992E-3,,,,,108.0000028E-3,4.79999976E-3,
,,,109.0000048E-3,1.6000000E-3,,,,,109.0000048E-3,3.19999992E-3,,,,,109.0000048E-3,8.799999952E-3,
,,,110.0000069E-3,-1.6000000E-3,,,,,110.0000069E-3,7.999999449E-3,,,,,110.0000069E-3,7.999999449E-3,
,,,111.0000089E-3,-1.6000000E-3,,,,,111.0000089E-3,7.19999988E-3,,,,,111.0000089E-3,7.999999449E-3,
,,,112.0000035E-3,799.999979790E-6,,,,,112.0000035E-3,3.99999972E-3,,,,,112.0000035E-3,4.79999976E-3,
,,,113.0000055E-3,-3.99999972E-3,,,,,113.0000055E-3,2.3999999E-3,,,,,113.0000055E-3,3.99999972E-3,
,,,114.0000075E-3,799.999979790E-6,,,,,114.0000075E-3,1.6000000E-3,,,,,114.0000075E-3,7.19999988E-3,
,,,115.0000021E-3,0.0,,,,,115.0000021E-3,8.799999952E-3,,,,,115.0000021E-3,7.19999988E-3,
,,,116.0000041E-3,0.0,,,,,116.0000041E-3,7.19999988E-3,,,,,116.0000041E-3,6.39999984E-3,
,,,117.0000061E-3,-4.79999976E-3,,,,,117.0000061E-3,5.59999980E-3,,,,,117.0000061E-3,6.39999984E-3,
,,,118.0000082E-3,-799.999979790E-6,,,,,118.0000082E-3,5.59999980E-3,,,,,118.0000082E-3,4.79999976E-3,
,,,119.0000027E-3,-3.99999972E-3,,,,,119.0000027E-3,3.19999992E-3,,,,,119.0000027E-3,5.59999980E-3,
,,,120.0000048E-3,799.999979790E-6,,,,,120.0000048E-3,4.79999976E-3,,,,,120.0000048E-3,4.79999976E-3,
,,,121.0000068E-3,2.3999999E-3,,,,,121.0000068E-3,8.799999952E-3,,,,,121.0000068E-3,7.19999988E-3,
,,,122.0000088E-3,799.999979790E-6,,,,,122.0000088E-3,1.6000000E-3,,,,,122.0000088E-3,5.59999980E-3,
,,,123.0000034E-3,2.3999999E-3,,,,,123.0000034E-3,6.39999984E-3,,,,,123.0000034E-3,6.39999984E-3,
,,,124.0000054E-3,-799.999979790E-6,,,,,124.0000054E-3,3.19999992E-3,,,,,124.0000054E-3,8.799999952E-3,
,,,125.0000000E-3,0.0,,,,,125.0000000E-3,0.0,,,,,125.0000000E-3,7.19999988E-3,
,,,126.0000020E-3,799.999979790E-6,,,,,126.0000020E-3,6.39999984E-3,,,,,126.0000020E-3,11.1999996E-3,
,,,127.0000041E-3,799.999979790E-6,,,,,127.0000041E-3,9.599999525E-3,,,,,127.0000041E-3,2.3999999E-3,
,,,128.0000061E-3,0.0,,,,,128.0000061E-3,4.79999976E-3,,,,,128.0000061E-3,9.599999525E-3,
,,,129.0000081E-3,2.3999999E-3,,,,,129.0000081E-3,7.19999988E-3,,,,,129.0000081E-3,8.799999952E-3,
,,,130.0000101E-3,799.999979790E-6,,,,,130.0000101E-3,3.99999972E-3,,,,,130.0000101E-3,4.79999976E-3,
,,,131.0000122E-3,-3.99999972E-3,,,,,131.0000122E-3,6.39999984E-3,,,,,131.0000122E-3,5.59999980E-3,
,,,131.9999993E-3,799.999979790E-6,,,,,131.9999993E-3,3.19999992E-3,,,,,131.9999993E-3,9.599999525E-3,
,,,133.0000013E-3,2.3999999E-3,,,,,133.0000013E-3,6.39999984E-3,,,,,133.0000013E-3,6.39999984E-3,
,,,134.0000033E-3,-799.999979790E-6,,,,,134.0000033E-3,3.99999972E-3,,,,,134.0000033E-3,5.59999980E-3,
,,,135.0000054E-3,0.0,,,,,135.0000054E-3,4.79999976E-3,,,,,135.0000054E-3,7.19999988E-3,
,,,136.0000074E-3,-2.3999999E-3,,,,,136.0000074E-3,4.79999976E-3,,,,,136.0000074E-3,7.19999988E-3,
,,,137.0000094E-3,-1.6000000E-3,,,,,137.0000094E-3,3.19999992E-3,,,,,137.0000094E-3,7.999999449E-3,
,,,138.0000114E-3,2.3999999E-3,,,,,138.0000114E-3,1.6000000E-3,,,,,138.0000114E-3,4.79999976E-3,
,,,139.0000135E-3,-3.19999992E-3,,,,,139.0000135E-3,0.0,,,,,139.0000135E-3,7.19999988E-3,
,,,140.0000006E-3,799.999979790E-6,,,,,140.0000006E-3,4.79999976E-3,,,,,140.0000006E-3,6.39999984E-3,
,,,141.0000026E-3,-2.3999999E-3,,,,,141.0000026E-3,7.999999449E-3,,,,,141.0000026E-3,5.59999980E-3,
,,,142.0000046E-3,-799.999979790E-6,,,,,142.0000046E-3,9.599999525E-3,,,,,142.0000046E-3,3.99999972E-3,
,,,143.0000067E-3,1.6000000E-3,,,,,143.0000067E-3,4.79999976E-3,,,,,143.0000067E-3,7.19999988E-3,
,,,144.0000087E-3,0.0,,,,,144.0000087E-3,4.79999976E-3,,,,,144.0000087E-3,7.19999988E-3,
,,,145.0000107E-3,0.0,,,,,145.0000107E-3,6.39999984E-3,,,,,145.0000107E-3,6.39999984E-3,
,,,146.0000128E-3,0.0,,,,,146.0000128E-3,2.3999999E-3,,,,,146.0000128E-3,4.79999976E-3,
,,,146.9999999E-3,0.0,,,,,146.9999999E-3,3.99999972E-3,,,,,146.9999999E-3,4.79999976E-3,
,,,148.0000019E-3,1.6000000E-3,,,,,148.0000019E-3,7.999999449E-3,,,,,148.0000019E-3,7.999999449E-3,
,,,149.00000393E-3,-2.3999999E-3,,,,,149.00000393E-3,3.99999972E-3,,,,,149.00000393E-3,4.79999976E-3,
,,,150.00000596E-3,-1.6000000E-3,,,,,150.00000596E-3,7.999999449E-3,,,,,150.00000596E-3,6.39999984E-3,
,,,151.00000799E-3,-3.19999992E-3,,,,,151.00000799E-3,6.39999984E-3,,,,,151.00000799E-3,4.79999976E-3,
,,,152.00001001E-3,-2.3999999E-3,,,,,152.00001001E-3,6.39999984E-3,,,,,152.00001001E-3,11.1999996E-3,
,,,153.00001204E-3,5.59999980E-3,,,,,153.00001204E-3,6.39999984E-3,,,,,153.00001204E-3,2.3999999E-3,
,,,154.00001407E-3,-1.6000000E-3,,,,,154.00001407E-3,5.59999980E-3,,,,,154.00001407E-3,4.79999976E-3,
,,,155.00000119E-3,-7.19999988E-3,,,,,155.00000119E-3,5.59999980E-3,,,,,155.00000119E-3,4.79999976E-3,
,,,156.00000322E-3,0.0,,,,,156.00000322E-3,6.39999984E-3,,,,,156.00000322E-3,9.599999525E-3,
,,,157.00000525E-3,799.999979790E-6,,,,,157.00000525E-3,3.99999972E-3,,,,,157.00000525E-3,7.19999988E-3,
,,,158.00000727E-3,-3.19999992E-3,,,,,158.00000727E-3,4.79999976E-3,,,,,158.00000727E-3,6.39999984E-3,
,,,159.00000930E-3,0.0,,,,,159.00000930E-3,6.39999984E-3,,,,,159.00000930E-3,7.19999988E-3,
,,,160.00001132E-3,-1.6000000E-3,,,,,160.00001132E-3,6.39999984E-3,,,,,160.00001132E-3,7.19999988E-3,
,,,161.00001335E-3,0.0,,,,,161.00001335E-3,3.99999972E-3,,,,,161.00001335E-3,4.79999976E-3,
,,,162.00000048E-3,-2.3999999E-3,,,,,162.00000048E-3,2.3999999E-3,,,,,162.00000048E-3,2.3999999E-3,
,,,163.00000250E-3,2.3999999E-3,,,,,163.00000250E-3,6.39999984E-3,,,,,163.00000250E-3,7.999999449E-3,
,,,164.00000453E-3,-1.6000000E-3,,,,,164.00000453E-3,1.6000000E-3,,,,,164.00000453E-3,7.19999988E-3,
,,,165.00000656E-3,1.6000000E-3,,,,,165.00000656E-3,5.59999980E-3,,,,,165.00000656E-3,4.79999976E-3,
,,,166.00000858E-3,-1.6000000E-3,,,,,166.00000858E-3,7.999999449E-3,,,,,166.00000858E-3,6.39999984E-3,
,,,167.00001061E-3,-1.6000000E-3,,,,,167.00001061E-3,799.999979790E-6,,,,,167.00001061E-3,2.3999999E-3,
,,,168.00001264E-3,-2.3999999E-3,,,,,168.00001264E-3,3.19999992E-3,,,,,168.00001264E-3,4.79999976E-3,
,,,169.00001466E-3,0.0,,,,,169.00001466E-3,6.39999984E-3,,,,,169.00001466E-3,7.999999449E-3,
,,,170.00000179E-3,-3.19999992E-3,,,,,170.00000179E-3,6.39999984E-3,,,,,170.00000179E-3,7.19999988E-3,
,,,171.00000381E-3,799.999979790E-6,,,,,171.00000381E-3,4.79999976E-3,,,,,171.00000381E-3,6.39999984E-3,
,,,172.00000584E-3,0.0,,,,,172.00000584E-3,5.59999980E-3,,,,,172.00000584E-3,5.59999980E-3,
,,,173.00000787E-3,799.999979790E-6,,,,,173.00000787E-3,6.39999984E-3,,,,,173.00000787E-3,2.3999999E-3,
,,,174.00000989E-3,-799.999979790E-6,,,,,174.00000989E-3,4.79999976E-3,,,,,174.00000989E-3,4.79999976E-3,
,,,175.00001192E-3,799.999979790E-6,,,,,175.00001192E-3,7.999999449E-3,,,,,175.00001192E-3,5.59999980E-3,
,,,176.00001395E-3,799.999979790E-6,,,,,176.00001395E-3,3.19999992E-3,,,,,176.00001395E-3,3.99999972E-3,
,,,177.00000107E-3,1.6000000E-3,,,,,177.00000107E-3,6.39999984E-3,,,,,177.00000107E-3,7.19999988E-3,
,,,178.00000310E-3,0.0,,,,,178.00000310E-3,3.19999992E-3,,,,,178.00000310E-3,4.79999976E-3,
,,,179.00000513E-3,799.999979790E-6,,,,,179.00000513E-3,7.19999988E-3,,,,,179.00000513E-3,7.19999988E-3,
,,,180.00000715E-3,0.0,,,,,180.00000715E-3,8.799999952E-3,,,,,180.00000715E-3,5.59999980E-3,
,,,181.00000918E-3,-2.3999999E-3,,,,,181.00000918E-3,5.59999980E-3,,,,,181.00000918E-3,3.99999972E-3,
,,,182.00001121E-3,-799.999979790E-6,,,,,182.00001121E-3,7.19999988E-3,,,,,182.00001121E-3,6.39999984E-3,
,,,183.00001323E-3,799.999979790E-6,,,,,183.00001323E-3,11.1999996E-3,,,,,183.00001323E-3,7.999999449E-3,
,,,184.00001526E-3,3.19999992E-3,,,,,184.00001526E-3,3.19999992E-3,,,,,184.00001526E-3,7.19999988E-3,
,,,185.00000238E-3,-1.6000000E-3,,,,,185.00000238E-3,5.59999980E-3,,,,,185.00000238E-3,6.39999984E-3,
,,,186.00000441E-3,-2.3999999E-3,,,,,186.00000441E-3,6.39999984E-3,,,,,186.00000441E-3,8.799999952E-3,
,,,187.00000644E-3,-4.79999976E-3,,,,,187.00000644E-3,1.6000000E-3,,,,,187.00000644E-3,4.79999976E-3,
,,,188.00000846E-3,799.999979790E-6,,,,,188.00000846E-3,5.59999980E-3,,,,,188.00000846E-3,6.39999984E-3,
,,,189.00001049E-3,-3.19999992E-3,,,,,189.00001049E-3,2.3999999E-3,,,,,189.00001049E-3,5.59999980E-3,
,,,190.00001252E-3,0.0,,,,,190.00001252E-3,7.19999988E-3,,,,,190.00001252E-3,2.3999999E-3,
,,,191.00001454E-3,1.6000000E-3,,,,,191.00001454E-3,6.39999984E-3,,,,,191.00001454E-3,8.799999952E-3,
,,,192.00000167E-3,3.19999992E-3,,,,,192.00000167E-3,7.999999449E-3,,,,,192.00000167E-3,6.39999984E-3,
,,,193.00000370E-3,0.0,,,,,193.00000370E-3,6.39999984E-3,,,,,193.00000370E-3,7.19999988E-3,
,,,194.00000572E-3,799.999979790E-6,,,,,194.00000572E-3,4.79999976E-3,,,,,194.00000572E-3,6.39999984E-3,
,,,195.00000775E-3,-799.999979790E-6,,,,,195.00000775E-3,7.19999988E-3,,,,,195.00000775E-3,0.0,
,,,196.00000978E-3,-2.3999999E-3,,,,,196.00000978E-3,6.39999984E-3,,,,,196.00000978E-3,6.39999984E-3,
,,,197.00001180E-3,-799.999979790E-6,,,,,197.00001180E-3,6.39999984E-3,,,,,197.00001180E-3,6.39999984E-3,
,,,198.00001383E-3,-2.3999999E-3,,,,,198.00001383E-3,-1.6000000E-3,,,,,198.00001383E-3,4.79999976E-3,
,,,199.00001585E-3,-1.6000000E-3,,,,,199.00001585E-3,4.79999976E-3,,,,,199.00001585E-3,6.39999984E-3,
,,,200.00000298E-3,7.999999449E-3,,,,,200.00000298E-3,7.19999988E-3,,,,,200.00000298E-3,3.99999972E-3,
,,,201.00000501E-3,-2.3999999E-3,,,,,201.00000501E-3,3.99999972E-3,,,,,201.00000501E-3,6.39999984E-3,
,,,202.00000703E-3,799.999979790E-6,,,,,202.00000703E-3,7.19999988E-3,,,,,202.00000703E-3,7.19999988E-3,
,,,203.00000906E-3,0.0,,,,,203.00000906E-3,7.999999449E-3,,,,,203.00000906E-3,5.59999980E-3,
,,,204.00001109E-3,799.999979790E-6,,,,,204.00001109E-3,7.999999449E-3,,,,,204.00001109E-3,7.19999988E-3,
,,,205.00001311E-3,799.999979790E-6,,,,,205.00001311E-3,6.39999984E-3,,,,,205.00001311E-3,7.19999988E-3,
