			0.093728	0.136					0.093728	44	
			0.093732	0.136					0.093732	44	
			0.093736	0.14					0.093736	46	
			0.09374	0.14					0.09374	44	
			0.093744	0.136					0.093744	44	
			0.093748	0.136					0.093748	44	
			0.093752	0.156					0.093752	44	
			0.093756	0.152					0.093756	44	
			0.09376	0.152					0.09376	44	
			0.093764	0.144					0.093764	44	
			0.093768	0.156					0.093768	44	
			0.093772	0.164					0.093772	44	
			0.093776	0.16					0.093776	44	
			0.09378	0.176					0.09378	44	
			0.093784	0.176					0.093784	44	
			0.093788	0.18					0.093788	44	
			0.093792	0.18					0.093792	44	
			0.093796	0.188					0.093796	44	
			0.0938	0.176					0.0938	44	
			0.093804	0.192					0.093804	44	
			0.093808	0.2					0.093808	44	
			0.093812	0.208					0.093812	44	
			0.093816	0.208					0.093816	44	
			0.09382	0.196					0.09382	44	
			0.093824	0.204					0.093824	44	
			0.093828	0.22					0.093828	44	
			0.093832	0.22					0.093832	44	
			0.093836	0.216					0.093836	44	
			0.09384	0.224					0.09384	44	
			0.093844	0.228					0.093844	44	
			0.093848	0.232					0.093848	44	
			0.093852	0.248					0.093852	44	
			0.093856	0.24					0.093856	44	
			0.09386	0.252					0.09386	44	
			0.093864	0.268					0.093864	44	
			0.093868	0.272					0.093868	44	
			0.093872	0.268					0.093872	44	
			0.093876	0.26					0.093876	44	
			0.09388	0.264					0.09388	44	
			0.093884	0.276					0.093884	44	
			0.093888	0.264					0.093888	44	
			0.093892	0.268					0.093892	44	
			0.093896	0.276					0.093896	44	
			0.0939	0.272					0.0939	44	
			0.093904	0.292					0.093904	44	
			0.093908	0.276					0.093908	44	
			0.093912	0.276					0.093912	44	
			0.093916	0.292					0.093916	44	
			0.09392	0.28					0.09392	44	
			0.093924	0.288					0.093924	44	
			0.093928	0.288					0.093928	44	
			0.093932	0.288					0.093932	44	
			0.093936	0.296					0.093936	42	
			0.09394	0.292					0.09394	44	
			0.093944	0.288					0.093944	44	
			0.093948	0.3					0.093948	44	
			0.093952	0.288					0.093952	44	
			0.093956	0.3					0.093956	44	
			0.09396	0.292					0.09396	44	
			0.093964	0.292					0.093964	44	
			0.093968	0.288					0.093968	44	
			0.093972	0.3					0.093972	44	
			0.093976	0.296					0.093976	44	
			0.09398	0.288					0.09398	44	
			0.093984	0.292					0.093984	42	
			0.093988	0.288					0.093988	44	
			0.093992	0.304					0.093992	44	
			0.093996	0.296					0.093996	44	
			0.094	0.288					0.094	44	
			0.094004	0.284					0.094004	44	
			0.094008	0.284					0.094008	44	
			0.094012	0.284					0.094012	42	
			0.094016	0.292					0.094016	42	
			0.09402	0.292					0.09402	44	
			0.094024	0.272					0.094024	44	
			0.094028	0.288					0.094028	44	
			0.094032	0.276					0.094032	44	
			0.094036	0.28					0.094036	44	
			0.09404	0.272					0.09404	42	
			0.094044	0.288					0.094044	44	
			0.094048	0.276					0.094048	42	
			0.094052	0.268					0.094052	44	
			0.094056	0.272					0.094056	42	
			0.09406	0.276					0.09406	42	
			0.094064	0.276					0.094064	42	
			0.094068	0.256					0.094068	42	
			0.094072	0.276					0.094072	42	
			0.094076	0.28					0.094076	44	
			0.09408	0.276					0.09408	42	
			0.094084	0.264					0.094084	42	
			0.094088	0.264					0.094088	42	
			0.094092	0.276					0.094092	42	
			0.094096	0.268					0.094096	42	
			0.0941	0.28					0.0941	42	
			0.094104	0.276					0.094104	42	
			0.094108	0.288					0.094108	42	
			0.094112	0.292					0.094112	42	
			0.094116	0.28					0.094116	42	
			0.09412	0.276					0.09412	44	
			0.094124	0.284					0.094124	42	
			0.094128	0.272					0.094128	42	
			0.094132	0.284					0.094132	42	
			0.094136	0.276					0.094136	42	
			0.09414	0.292					0.09414	42	
			0.094144	0.288					0.094144	42	
			0.094148	0.288					0.094148	42	
			0.094152	0.284					0.094152	42	
			0.094156	0.288					0.094156	42	
			0.09416	0.296					0.09416	42	
			0.094164	0.292					0.094164	42	
			0.094168	0.292					0.094168	42	
			0.094172	0.292					0.094172	42	
			0.094176	0.3					0.094176	42	
			0.09418	0.304					0.09418	42	
			0.094184	0.292					0.094184	42	
			0.094188	0.304					0.094188	42	
			0.094192	0.292					0.094192	42	
			0.094196	0.292					0.094196	42	
			0.0942	0.308					0.0942	42	
			0.094204	0.304					0.094204	42	
			0.094208	0.304					0.094208	42	
			0.094212	0.3					0.094212	42	
			0.094216	0.296					0.094216	42	
			0.09422	0.28					0.09422	42	
			0.094224	0.3					0.094224	42	
			0.094228	0.3					0.094228	42	
			0.094232	0.284					0.094232	42	
			0.094236	0.292					0.094236	42	
			0.09424	0.292					0.09424	42	
			0.094244	0.296					0.094244	42	
			0.094248	0.28					0.094248	42	
			0.094252	0.3					0.094252	42	
			0.094256	0.288					0.094256	42	
			0.09426	0.292					0.09426	42	
			0.094264	0.292					0.094264	42	
			0.094268	0.292					0.094268	42	
			0.094272	0.288					0.094272	40	
			0.094276	0.288					0.094276	42	
			0.09428	0.292					0.09428	42	
			0.094284	0.284					0.094284	42	
			0.094288	0.284					0.094288	42	
			0.094292	0.284					0.094292	42	
			0.094296	0.288					0.094296	40	
			0.0943	0.284					0.0943	40	
			0.094304	0.28					0.094304	42	
			0.094308	0.292					0.094308	42	
			0.094312	0.288					0.094312	42	
			0.094316	0.296					0.094316	42	
			0.09432	0.3					0.09432	42	
			0.094324	0.284					0.094324	40	
			0.094328	0.292					0.094328	40	
			0.094332	0.3					0.094332	40	
			0.094336	0.292					0.094336	40	
			0.09434	0.292					0.09434	42	
			0.094344	0.296					0.094344	42	
			0.094348	0.296					0.094348	42	
			0.094352	0.304					0.094352	42	
			0.094356	0.3					0.094356	40	
			0.09436	0.296					0.09436	40	
			0.094364	0.316					0.094364	42	
			0.094368	0.304					0.094368	40	
			0.094372	0.316					0.094372	40	
			0.094376	0.312					0.094376	42	
			0.09438	0.32					0.09438	40	
			0.094384	0.332					0.094384	42	
			0.094388	0.312					0.094388	40	
			0.094392	0.32					0.094392	40	
			0.094396	0.316					0.094396	42	
			0.0944	0.32					0.0944	38	
			0.094404	0.316					0.094404	42	
			0.094408	0.328					0.094408	40	
			0.094412	0.312					0.094412	42	
			0.094416	0.32					0.094416	40	
			0.09442	0.32					0.09442	40	
			0.094424	0.312					0.094424	40	
			0.094428	0.316					0.094428	42	
			0.094432	0.324					0.094432	40	
			0.094436	0.32					0.094436	40	
			0.09444	0.336					0.09444	42	
			0.094444	0.328					0.094444	40	
			0.094448	0.32					0.094448	40	
			0.094452	0.316					0.094452	40	
			0.094456	0.324					0.094456	40	
			0.09446	0.328					0.09446	40	
			0.094464	0.324					0.094464	40	
			0.094468	0.32					0.094468	40	
			0.094472	0.316					0.094472	40	
			0.094476	0.308					0.094476	40	
			0.09448	0.312					0.09448	40	
			0.094484	0.304					0.094484	40	
			0.094488	0.308					0.094488	40	
			0.094492	0.3					0.094492	40	
			0.094496	0.3					0.094496	40	
			0.0945	0.3					0.0945	40	
			0.094504	0.288					0.094504	40	
			0.094508	0.292					0.094508	38	
			0.094512	0.292					0.094512	40	
			0.094516	0.296					0.094516	40	
			0.09452	0.288					0.09452	40	
			0.094524	0.284					0.094524	40	
			0.094528	0.276					0.094528	40	
			0.094532	0.272					0.094532	38	
			0.094536	0.284					0.094536	40	
			0.09454	0.264					0.09454	40	
			0.094544	0.28					0.094544	38	
			0.094548	0.268					0.094548	40	
			0.094552	0.252					0.094552	40	
			0.094556	0.248					0.094556	40	
			0.09456	0.24					0.09456	38	
			0.094564	0.244					0.094564	38	
			0.094568	0.236					0.094568	40	
			0.094572	0.236					0.094572	38	
			0.094576	0.224					0.094576	40	
			0.09458	0.228					0.09458	40	
			0.094584	0.232					0.094584	38	
			0.094588	0.232					0.094588	38	
			0.094592	0.228					0.094592	38	
			0.094596	0.208					0.094596	38	
			0.0946	0.216					0.0946	38	
			0.094604	0.208					0.094604	40	
			0.094608	0.204					0.094608	40	
			0.094612	0.208					0.094612	38	
			0.094616	0.208					0.094616	38	
			0.09462	0.204					0.09462	40	
			0.094624	0.2					0.094624	40	
			0.094628	0.196					0.094628	38	
			0.094632	0.192					0.094632	40	
			0.094636	0.184					0.094636	40	
			0.09464	0.184					0.09464	38	
			0.094644	0.184					0.094644	38	
			0.094648	0.188					0.094648	38	
			0.094652	0.184					0.094652	40	
			0.094656	0.188					0.094656	40	
			0.09466	0.18					0.09466	38	
			0.094664	0.188					0.094664	38	
			0.094668	0.188					0.094668	38	
			0.094672	0.18					0.094672	38	
			0.094676	0.18					0.094676	38	
			0.09468	0.18					0.09468	38	
			0.094684	0.18					0.094684	38	
			0.094688	0.184					0.094688	38	
			0.094692	0.176					0.094692	38	
			0.094696	0.176					0.094696	38	
			0.0947	0.172					0.0947	38	
			0.094704	0.168					0.094704	38	
			0.094708	0.172					0.094708	38	
			0.094712	0.172					0.094712	40	
			0.094716	0.176					0.094716	38	
			0.09472	0.164					0.09472	38	
			0.094724	0.164					0.094724	38	
			0.094728	0.152					0.094728	38	
			0.094732	0.156					0.094732	38	
			0.094736	0.164					0.094736	38	
			0.09474	0.156					0.09474	38	
			0.094744	0.152					0.094744	38	
			0.094748	0.152					0.094748	38	
			0.094752	0.148					0.094752	38	
			0.094756	0.144					0.094756	38	
			0.09476	0.14					0.09476	38	
			0.094764	0.144					0.094764	38	
			0.094768	0.144					0.094768	38	
			0.094772	0.14					0.094772	38	
			0.094776	0.136					0.094776	38	
			0.09478	0.144					0.09478	38	
			0.094784	0.14					0.094784	38	
			0.094788	0.136					0.094788	38	
			0.094792	0.136					0.094792	38	
			0.094796	0.132					0.094796	38	
			0.0948	0.132					0.0948	38	
			0.094804	0.124					0.094804	38	
			0.094808	0.124					0.094808	38	
			0.094812	0.128					0.094812	38	
			0.094816	0.12					0.094816	38	
			0.09482	0.12					0.09482	38	
			0.094824	0.112					0.094824	38	
			0.094828	0.116					0.094828	38	
			0.094832	0.108					0.094832	38	
			0.094836	0.108					0.094836	38	
			0.09484	0.108					0.09484	38	
			0.094844	0.108					0.094844	38	
			0.094848	0.108					0.094848	38	
			0.094852	0.108					0.094852	38	
			0.094856	0.112					0.094856	38	
			0.09486	0.1					0.09486	38	
			0.094864	0.104					0.094864	38	
			0.094868	0.108					0.094868	38	
			0.094872	0.104					0.094872	38	
			0.094876	0.104					0.094876	38	
			0.09488	0.096					0.09488	38	
			0.094884	0.104					0.094884	38	
			0.094888	0.092					0.094888	36	
			0.094892	0.096					0.094892	38	
			0.094896	0.084					0.094896	38	
			0.0949	0.096					0.0949	36	
			0.094904	0.092					0.094904	38	
			0.094908	0.092					0.094908	38	
			0.094912	0.092					0.094912	38	
			0.094916	0.084					0.094916	38	
			0.09492	0.072					0.09492	36	
			0.094924	0.088					0.094924	38	
			0.094928	0.084					0.094928	38	
			0.094932	0.076					0.094932	38	
			0.094936	0.088					0.094936	36	
			0.09494	0.076					0.09494	38	
			0.094944	0.084					0.094944	36	
			0.094948	0.088					0.094948	36	
			0.094952	0.08					0.094952	38	
			0.094956	0.076					0.094956	36	
			0.09496	0.08					0.09496	36	
			0.094964	0.076					0.094964	38	
			0.094968	0.076					0.094968	36	
			0.094972	0.072					0.094972	38	
			0.094976	0.076					0.094976	36	
			0.09498	0.076					0.09498	36	
			0.094984	0.076					0.094984	36	
			0.094988	0.068					0.094988	38	
			0.094992	0.072					0.094992	38	
			0.094996	0.076					0.094996	36	
			0.095	0.076					0.095	36	
			0.095004	0.068					0.095004	36	
			0.095008	0.076					0.095008	36	
			0.095012	0.068					0.095012	38	
			0.095016	0.072					0.095016	36	
			0.09502	0.064					0.09502	36	
			0.095024	0.068					0.095024	36	
			0.095028	0.068					0.095028	36	
			0.095032	0.064					0.095032	36	
			0.095036	0.06					0.095036	36	
			0.09504	0.068					0.09504	36	
			0.095044	0.068					0.095044	36	
			0.095048	0.064					0.095048	36	
			0.095052	0.064					0.095052	36	
			0.095056	0.056					0.095056	36	
			0.09506	0.06					0.09506	36	
			0.095064	0.064					0.095064	36	
			0.095068	0.064					0.095068	36	
			0.095072	0.052					0.095072	36	
			0.095076	0.072					0.095076	36	
			0.09508	0.064					0.09508	34	
			0.095084	0.056					0.095084	36	
			0.095088	0.06					0.095088	36	
			0.095092	0.056					0.095092	36	
			0.095096	0.056					0.095096	36	
			0.0951	0.048					0.0951	36	
			0.095104	0.052					0.095104	36	
			0.095108	0.06					0.095108	36	
			0.095112	0.052					0.095112	36	
			0.095116	0.052					0.095116	36	
			0.09512	0.052					0.09512	36	
			0.095124	0.056					0.095124	36	
			0.095128	0.056					0.095128	36	
			0.095132	0.048					0.095132	36	
			0.095136	0.056					0.095136	36	
			0.09514	0.056					0.09514	36	
			0.095144	0.048					0.095144	36	
			0.095148	0.052					0.095148	34	
			0.095152	0.04					0.095152	36	
			0.095156	0.048					0.095156	36	
			0.09516	0.052					0.09516	36	
			0.095164	0.044					0.095164	36	
			0.095168	0.04					0.095168	36	
			0.095172	0.048					0.095172	34	
			0.095176	0.044					0.095176	34	
			0.09518	0.044					0.09518	36	
			0.095184	0.044					0.095184	34	
			0.095188	0.04					0.095188	34	
			0.095192	0.04					0.095192	36	
			0.095196	0.04					0.095196	34	
			0.0952	0.044					0.0952	34	
			0.095204	0.048					0.095204	36	
			0.095208	0.044					0.095208	34	
			0.095212	0.04					0.095212	34	
			0.095216	0.04					0.095216	36	
			0.09522	0.048					0.09522	34	
			0.095224	0.036					0.095224	34	
			0.095228	0.048					0.095228	36	
			0.095232	0.04					0.095232	34	
			0.095236	0.044					0.095236	34	
			0.09524	0.04					0.09524	34	
			0.095244	0.048					0.095244	34	
			0.095248	0.04					0.095248	34	
			0.095252	0.044					0.095252	34	
			0.095256	0.036					0.095256	34	
			0.09526	0.044					0.09526	34	
			0.095264	0.04					0.095264	34	
			0.095268	0.048					0.095268	34	
			0.095272	0.04					0.095272	34	
			0.095276	0.04					0.095276	34	
			0.09528	0.048					0.09528	34	
			0.095284	0.048					0.095284	34	
			0.095288	0.036					0.095288	34	
			0.095292	0.044					0.095292	36	
			0.095296	0.044					0.095296	34	
			0.0953	0.036					0.0953	34	
			0.095304	0.044					0.095304	34	
			0.095308	0.048					0.095308	34	
			0.095312	0.044					0.095312	34	
			0.095316	0.036					0.095316	34	
			0.09532	0.04					0.09532	34	
			0.095324	0.04					0.095324	34	
			0.095328	0.044					0.095328	34	
			0.095332	0.04					0.095332	34	
			0.095336	0.036					0.095336	34	
			0.09534	0.04					0.09534	34	
			0.095344	0.036					0.095344	34	
			0.095348	0.036					0.095348	34	
			0.095352	0.036					0.095352	34	
			0.095356	0.04					0.095356	34	
			0.09536	0.036					0.09536	34	
			0.095364	0.04					0.095364	34	
			0.095368	0.036					0.095368	34	
			0.095372	0.04					0.095372	34	
			0.095376	0.04					0.095376	34	
			0.09538	0.04					0.09538	34	
			0.095384	0.04					0.095384	34	
			0.095388	0.036					0.095388	34	
			0.095392	0.036					0.095392	34	
			0.095396	0.032					0.095396	34	
			0.0954	0.04					0.0954	34	
			0.095404	0.044					0.095404	34	
			0.095408	0.044					0.095408	34	
			0.095412	0.032					0.095412	34	
			0.095416	0.04					0.095416	34	
			0.09542	0.036					0.09542	34	
			0.095424	0.04					0.095424	34	
			0.095428	0.044					0.095428	34	
			0.095432	0.032					0.095432	34	
			0.095436	0.04					0.095436	34	
			0.09544	0.04					0.09544	34	
			0.095444	0.036					0.095444	34	
			0.095448	0.04					0.095448	34	
			0.095452	0.036					0.095452	34	
			0.095456	0.044					0.095456	34	
			0.09546	0.032					0.09546	34	
			0.095464	0.032					0.095464	34	
			0.095468	0.04					0.095468	34	
			0.095472	0.032					0.095472	34	
			0.095476	0.036					0.095476	34	
			0.09548	0.032					0.09548	32	
			0.095484	0.036					0.095484	34	
			0.095488	0.04					0.095488	34	
			0.095492	0.036					0.095492	32	
			0.095496	0.04					0.095496	34	
			0.0955	0.032					0.0955	32	
			0.095504	0.04					0.095504	34	
			0.095508	0.032					0.095508	34	
			0.095512	0.032					0.095512	34	
			0.095516	0.036					0.095516	34	
			0.09552	0.036					0.09552	34	
			0.095524	0.032					0.095524	34	
			0.095528	0.036					0.095528	34	
			0.095532	0.028					0.095532	34	
			0.095536	0.04					0.095536	34	
			0.09554	0.036					0.09554	34	
			0.095544	0.028					0.095544	34	
			0.095548	0.04					0.095548	34	
			0.095552	0.036					0.095552	32	
			0.095556	0.028					0.095556	34	
			0.09556	0.04					0.09556	34	
			0.095564	0.024					0.095564	32	
			0.095568	0.036					0.095568	32	
			0.095572	0.036					0.095572	32	
			0.095576	0.036					0.095576	32	
			0.09558	0.028					0.09558	32	
			0.095584	0.032					0.095584	34	
			0.095588	0.028					0.095588	32	
			0.095592	0.032					0.095592	32	
			0.095596	0.028					0.095596	32	
			0.0956	0.028					0.0956	32	
			0.095604	0.02					0.095604	34	
			0.095608	0.036					0.095608	32	
			0.095612	0.028					0.095612	32	
			0.095616	0.036					0.095616	32	
			0.09562	0.032					0.09562	32	
			0.095624	0.032					0.095624	32	
			0.095628	0.028					0.095628	32	
			0.095632	0.028					0.095632	32	
			0.095636	0.036					0.095636	32	
			0.09564	0.032					0.09564	32	
			0.095644	0.032					0.095644	32	
			0.095648	0.028					0.095648	32	
			0.095652	0.024					0.095652	32	
			0.095656	0.024					0.095656	32	
			0.09566	0.028					0.09566	32	
			0.095664	0.032					0.095664	32	
			0.095668	0.032					0.095668	32	
			0.095672	0.028					0.095672	32	
			0.095676	0.036					0.095676	32	
			0.09568	0.028					0.09568	32	
			0.095684	0.028					0.095684	32	
			0.095688	0.024					0.095688	32	
			0.095692	0.024					0.095692	32	
			0.095696	0.028					0.095696	32	
			0.0957	0.024					0.0957	32	
			0.095704	0.036					0.095704	32	
			0.095708	0.028					0.095708	32	
			0.095712	0.024					0.095712	32	
			0.095716	0.032					0.095716	32	
			0.09572	0.032					0.09572	30	
			0.095724	0.028					0.095724	30	
			0.095728	0.032					0.095728	32	
			0.095732	0.028					0.095732	32	
			0.095736	0.028					0.095736	32	
			0.09574	0.028					0.09574	32	
			0.095744	0.024					0.095744	32	
			0.095748	0.032					0.095748	30	
			0.095752	0.028					0.095752	32	
			0.095756	0.032					0.095756	32	
			0.09576	0.028					0.09576	32	
			0.095764	0.02					0.095764	32	
			0.095768	0.032					0.095768	32	
			0.095772	0.024					0.095772	32	
			0.095776	0.024					0.095776	32	
			0.09578	0.028					0.09578	32	
			0.095784	0.032					0.095784	32	
			0.095788	0.024					0.095788	32	
			0.095792	0.028					0.095792	32	
			0.095796	0.028					0.095796	30	
			0.0958	0.024					0.0958	32	
			0.095804	0.032					0.095804	32	
			0.095808	0.028					0.095808	32	
			0.095812	0.02					0.095812	32	
			0.095816	0.024					0.095816	32	
			0.09582	0.024					0.09582	30	
			0.095824	0.028					0.095824	30	
			0.095828	0.028					0.095828	32	
			0.095832	0.028					0.095832	32	
			0.095836	0.02					0.095836	30	
			0.09584	0.02					0.09584	30	
			0.095844	0.028					0.095844	30	
			0.095848	0.024					0.095848	32	
			0.095852	0.02					0.095852	30	
			0.095856	0.028					0.095856	32	
			0.09586	0.028					0.09586	32	
			0.095864	0.016					0.095864	30	
			0.095868	0.028					0.095868	30	
			0.095872	0.024					0.095872	32	
			0.095876	0.024					0.095876	32	
			0.09588	0.024					0.09588	30	
			0.095884	0.036					0.095884	30	
			0.095888	0.024					0.095888	30	
			0.095892	0.028					0.095892	32	
			0.095896	0.028					0.095896	30	
			0.0959	0.024					0.0959	32	
			0.095904	0.02					0.095904	30	
			0.095908	0.024					0.095908	30	
			0.095912	0.024					0.095912	30	
			0.095916	0.028					0.095916	30	
			0.09592	0.024					0.09592	32	
			0.095924	0.024					0.095924	30	
			0.095928	0.02					0.095928	30	
			0.095932	0.024					0.095932	30	
			0.095936	0.024					0.095936	30	
			0.09594	0.028					0.09594	30	
			0.095944	0.02					0.095944	30	
			0.095948	0.032					0.095948	30	
			0.095952	0.024					0.095952	30	
			0.095956	0.024					0.095956	30	
			0.09596	0.02					0.09596	30	
			0.095964	0.024					0.095964	30	
			0.095968	0.024					0.095968	30	
			0.095972	0.008					0.095972	30	
			0.095976	0.024					0.095976	30	
			0.09598	0.024					0.09598	30	
			0.095984	0.02					0.095984	30	
			0.095988	0.016					0.095988	30	
			0.095992	0.016					0.095992	30	
			0.095996	0.028					0.095996	30	
			0.096	0.012					0.096	30	
			0.096004	0.024					0.096004	30	
			0.096008	0.028					0.096008	30	
			0.096012	0.024					0.096012	30	
			0.096016	0.028					0.096016	30	
			0.09602	0.02					0.09602	30	
			0.096024	0.016					0.096024	30	
			0.096028	0.016					0.096028	30	
			0.096032	0.016					0.096032	30	
			0.096036	0.028					0.096036	30	
			0.09604	0.028					0.09604	30	
			0.096044	0.024					0.096044	30	
			0.096048	0.024					0.096048	30	
			0.096052	0.02					0.096052	30	
			0.096056	0.024					0.096056	30	
			0.09606	0.024					0.09606	30	
			0.096064	0.02					0.096064	30	
			0.096068	0.016					0.096068	30	
			0.096072	0.02					0.096072	30	
			0.096076	0.02					0.096076	30	
			0.09608	0.02					0.09608	30	
			0.096084	0.02					0.096084	30	
			0.096088	0.02					0.096088	30	
			0.096092	0.016					0.096092	30	
			0.096096	0.012					0.096096	30	
			0.0961	0.016					0.0961	30	
			0.096104	0.012					0.096104	28	
			0.096108	0.012					0.096108	30	
			0.096112	0.016					0.096112	30	
			0.096116	0.012					0.096116	28	
			0.09612	0.012					0.09612	30	
			0.096124	0.028					0.096124	28	
			0.096128	0.012					0.096128	30	
			0.096132	0.02					0.096132	28	
			0.096136	0.012					0.096136	28	
			0.09614	0.024					0.09614	28	
			0.096144	0.016					0.096144	28	
			0.096148	0.012					0.096148	28	
			0.096152	0.016					0.096152	30	
			0.096156	0.02					0.096156	28	
			0.09616	0.016					0.09616	28	
			0.096164	0.016					0.096164	28	
			0.096168	0.02					0.096168	28	
			0.096172	0.02					0.096172	30	
			0.096176	0.02					0.096176	30	
			0.09618	0.016					0.09618	28	
			0.096184	0.02					0.096184	28	
			0.096188	0.016					0.096188	28	
			0.096192	0.024					0.096192	28	
			0.096196	0.016					0.096196	28	
			0.0962	0.012					0.0962	28	
			0.096204	0.016					0.096204	28	
			0.096208	0.02					0.096208	28	
			0.096212	0.012					0.096212	28	
			0.096216	0.008					0.096216	28	
			0.09622	0.02					0.09622	28	
			0.096224	0.008					0.096224	28	
			0.096228	0.016					0.096228	30	
			0.096232	0.02					0.096232	28	
			0.096236	0.016					0.096236	28	
			0.09624	0.016					0.09624	28	
			0.096244	0.02					0.096244	28	
			0.096248	0.012					0.096248	28	
			0.096252	0.016					0.096252	28	
			0.096256	0.016					0.096256	28	
			0.09626	0.016					0.09626	28	
			0.096264	0.012					0.096264	28	
			0.096268	0.008					0.096268	28	
			0.096272	0.012					0.096272	28	
			0.096276	0.012					0.096276	28	
			0.09628	0.008					0.09628	30	
			0.096284	0.012					0.096284	28	
			0.096288	0.012					0.096288	28	
			0.096292	0.016					0.096292	28	
			0.096296	0.016					0.096296	28	
			0.0963	0.016					0.0963	28	
			0.096304	0.012					0.096304	28	
			0.096308	0.012					0.096308	26	
			0.096312	0.012					0.096312	28	
			0.096316	0.012					0.096316	28	
			0.09632	0.016					0.09632	28	
			0.096324	0.02					0.096324	28	
			0.096328	0.016					0.096328	28	
			0.096332	0.012					0.096332	26	
			0.096336	0.02					0.096336	28	
			0.09634	0.016					0.09634	28	
			0.096344	0.016					0.096344	28	
			0.096348	0.02					0.096348	28	
			0.096352	0.016					0.096352	26	
			0.096356	0.012					0.096356	28	
			0.09636	0.012					0.09636	28	
			0.096364	0.012					0.096364	26	
			0.096368	0.02					0.096368	28	
			0.096372	0.012					0.096372	28	
			0.096376	0.012					0.096376	28	
			0.09638	0.016					0.09638	28	
			0.096384	0.012					0.096384	28	
			0.096388	0.016					0.096388	28	
			0.096392	0.012					0.096392	26	
			0.096396	0.02					0.096396	28	
			0.0964	0.012					0.0964	28	
			0.096404	0.016					0.096404	26	
			0.096408	0.016					0.096408	26	
			0.096412	0.008					0.096412	28	
			0.096416	0.012					0.096416	28	
			0.09642	0.016					0.09642	26	
			0.096424	0.008					0.096424	28	
			0.096428	0.008					0.096428	28	
			0.096432	0.016					0.096432	28	
			0.096436	0.016					0.096436	26	
			0.09644	0.02					0.09644	28	
			0.096444	0.008					0.096444	26	
			0.096448	0.012					0.096448	28	
			0.096452	0.012					0.096452	28	
			0.096456	0.012					0.096456	28	
			0.09646	0.016					0.09646	26	
			0.096464	0.016					0.096464	26	
			0.096468	0.012					0.096468	28	
			0.096472	0.008					0.096472	26	
			0.096476	0.012					0.096476	26	
			0.09648	0.02					0.09648	28	
			0.096484	0.012					0.096484	26	
			0.096488	0.012					0.096488	28	
			0.096492	0.016					0.096492	28	
			0.096496	0.016					0.096496	28	
			0.0965	0.016					0.0965	28	
			0.096504	0.012					0.096504	26	
			0.096508	0.012					0.096508	28	
			0.096512	0.012					0.096512	26	
			0.096516	0.016					0.096516	26	
			0.09652	0.008					0.09652	26	
			0.096524	0.012					0.096524	26	
			0.096528	0.012					0.096528	26	
			0.096532	0.016					0.096532	26	
			0.096536	0.008					0.096536	26	
			0.09654	0.012					0.09654	26	
			0.096544	0.004					0.096544	26	
			0.096548	0.012					0.096548	26	
			0.096552	0.012					0.096552	26	
			0.096556	0.012					0.096556	26	
			0.09656	0.012					0.09656	26	
			0.096564	0.012					0.096564	26	
			0.096568	0.012					0.096568	26	
			0.096572	0.012					0.096572	26	
			0.096576	0.008					0.096576	26	
			0.09658	0.008					0.09658	26	
			0.096584	0.008					0.096584	26	
			0.096588	0.008					0.096588	26	
			0.096592	0.008					0.096592	26	
