Record Length	2500	Points	0	-0.4	
Sample Interval	0.004	s	0.004	-0.4	
Trigger Point	0.000000	Samples	0.008	-0.4	
			0.012	-0.4	
			0.016	-0.4	
			0.02	-0.4	
Source	CH2		0.024	-0.4	
Vertical Units	Volts		0.028	-0.4	
Vertical Scale	100.0000047E-3		0.032	-0.4	
Vertical Offset	0		0.036	-0.4	
Horizontal Units	s		0.04	-0.4	
Horizontal Scale	1.0000000		0.044	-0.4	
Pt Fmt	Y		0.048	-0.4	
Yzero	-1.1200000		0.052	-0.4	
Probe Atten	10.000000		0.056	-0.4	
			0.06	-0.4	
Note	TBS 1104 - 4:33:23 PM   8/13/2018		0.064	-0.4	
			0.068	-0.4	
			0.072	-0.4	
			0.076	-0.4	
			0.08	-0.4	
			0.084	-0.4	
			0.088	-0.4	
			0.092	-0.4	
			0.096	-0.4	
			0.1	-0.4	
			0.104	-0.4	
			0.108	-0.4	
			0.112	-0.4	
			0.116	-0.4	
			0.12	-0.4	
			0.124	-0.4	
			0.128	-0.4	
			0.132	-0.4	
			0.136	-0.4	
			0.14	-0.4	
			0.144	-0.4	
			0.148	-0.4	
			0.152	-0.4	
			0.156	-0.4	
			0.16	-0.4	
			0.164	-0.4	
			0.168	-0.4	
			0.172	-0.4	
			0.176	-0.4	
			0.18	-0.4	
			0.184	-0.4	
			0.188	-0.4	
			0.192	-0.4	
			0.196	-0.4	
			0.2	-0.4	
			0.204	-0.4	
			0.208	-0.4	
			0.212	-0.4	
			0.216	-0.4	
			0.22	-0.4	
			0.224	-0.4	
			0.228	-0.4	
			0.232	-0.4	
			0.236	-0.4	
			0.24	-0.4	
			0.244	-0.4	
			0.248	-0.4	
			0.252	-0.4	
			0.256	-0.4	
			0.26	-0.4	
			0.264	-0.4	
			0.268	-0.4	
			0.272	-0.4	
			0.276	-0.4	
			0.28	-0.4	
			0.284	-0.4	
			0.288	-0.4	
			0.292	-0.4	
			0.296	-0.4	
			0.3	-0.4	
			0.304	-0.4	
			0.308	-0.4	
			0.312	-0.4	
			0.316	-0.4	
			0.32	-0.4	
			0.324	-0.4	
			0.328	-0.4	
			0.332	-0.4	
			0.336	0.028	
			0.34	0.024	
			0.344	0.016	
			0.348	0.012	
			0.352	0.008	
			0.356	0.016	
			0.36	0.02	
			0.364	0.008	
			0.368	0.008	
			0.372	0.008	
			0.376	0.012	
			0.38	0.012	
			0.384	0.012	
			0.388	0.016	
			0.392	0.012	
			0.396	0.016	
			0.4	0.016	
			0.404	0.008	
			0.408	0.012	
			0.412	0	
			0.416	0.012	
			0.42	0.008	
			0.424	0.012	
			0.428	0.012	
			0.432	0.012	
			0.436	0.012	
			0.44	0.008	
			0.444	0.012	
			0.448	0.004	
			0.452	0.016	
			0.456	0.008	
			0.46	0.008	
			0.464	0.012	
			0.468	0.012	
			0.472	0.004	
			0.476	0.008	
			0.48	0.008	
			0.484	0.012	
			0.488	0.008	
			0.492	0.012	
			0.496	0.012	
			0.5	0.008	
			0.504	0.008	
			0.508	0.004	
			0.512	0.008	
			0.516	0	
			0.52	0.012	
			0.524	0.012	
			0.528	0.012	
			0.532	0.016	
			0.536	0.004	
			0.54	0.012	
			0.544	0.008	
			0.548	0.012	
			0.552	0.004	
			0.556	0.012	
			0.56	0.016	
			0.564	0.008	
			0.568	0.012	
			0.572	0.008	
			0.576	0.008	
			0.58	0.008	
			0.584	0.012	
			0.588	0.008	
			0.592	0.016	
			0.596	0.016	
			0.6	0.012	
			0.604	0.004	
			0.608	0.004	
			0.612	0.008	
			0.616	0.02	
			0.62	0.008	
			0.624	0.02	
			0.628	0.012	
			0.632	0.008	
			0.636	0.012	
			0.64	0.016	
			0.644	0.012	
			0.648	0.016	
			0.652	0.008	
			0.656	0.012	
			0.66	0.008	
			0.664	0.008	
			0.668	0.008	
			0.672	0.008	
			0.676	0.016	
			0.68	0.008	
			0.684	0.012	
			0.688	0.012	
			0.692	0.012	
			0.696	0.008	
			0.7	0.008	
			0.704	0.012	
			0.708	0.012	
			0.712	0.012	
			0.716	0.008	
			0.72	0.016	
			0.724	0.012	
			0.728	0.008	
			0.732	0.008	
			0.736	0.008	
			0.74	0.008	
			0.744	0.008	
			0.748	0.008	
			0.752	0.012	
			0.756	0	
			0.76	0.008	
			0.764	0.008	
			0.768	0.012	
			0.772	0.008	
			0.776	0.004	
			0.78	0.016	
			0.784	0.008	
			0.788	0.008	
			0.792	0.004	
			0.796	0.012	
			0.8	0.008	
			0.804	0.012	
			0.808	0.008	
			0.812	0.016	
			0.816	0.012	
			0.82	0.008	
			0.824	0.012	
			0.828	0.012	
			0.832	0.004	
			0.836	0.008	
			0.84	0.008	
			0.844	0.016	
			0.848	0.008	
			0.852	0.016	
			0.856	0.008	
			0.86	0.008	
			0.864	0.012	
			0.868	0.008	
			0.872	0.008	
			0.876	0.008	
			0.88	0.004	
			0.884	0.004	
			0.888	0.012	
			0.892	0.008	
			0.896	0.012	
			0.9	0.008	
			0.904	0.012	
			0.908	0.008	
			0.912	0.012	
			0.916	0.008	
			0.92	0.008	
			0.924	0.008	
			0.928	0	
			0.932	0.008	
			0.936	0.004	
			0.94	0.008	
			0.944	0.008	
			0.948	0.012	
			0.952	0.012	
			0.956	0.012	
			0.96	0.008	
			0.964	0.004	
			0.968	0.004	
			0.972	0.012	
			0.976	0	
			0.98	0.008	
			0.984	0.008	
			0.988	0.004	
			0.992	0.008	
			0.996	0	
			1	0.012	
			1.004	0.016	
			1.008	0.008	
			1.012	0.012	
			1.016	0.012	
			1.02	0.016	
			1.024	0.008	
			1.028	0.012	
			1.032	0.008	
			1.036	0.008	
			1.04	0.008	
			1.044	0.008	
			1.048	0.008	
			1.052	0.004	
			1.056	0.012	
			1.06	0.008	
			1.064	0.012	
			1.068	0.012	
			1.072	0.012	
			1.076	0.004	
			1.08	0.004	
			1.084	0.008	
			1.088	0.012	
			1.092	0.016	
			1.096	0.016	
			1.1	0.012	
			1.104	0.008	
			1.108	0.012	
			1.112	0.004	
			1.116	0.016	
			1.12	0.008	
			1.124	0.016	
			1.128	0.012	
			1.132	0.012	
			1.136	0.008	
			1.14	0.012	
			1.144	0.012	
			1.148	0.012	
			1.152	0.008	
			1.156	0.008	
			1.16	0.008	
			1.164	0.008	
			1.168	0.008	
			1.172	0.008	
			1.176	0.008	
			1.18	0.012	
			1.184	0.012	
			1.188	0.02	
			1.192	0.004	
			1.196	0.02	
			1.2	0.012	
			1.204	0.008	
			1.208	0.008	
			1.212	0.012	
			1.216	0.012	
			1.22	0.02	
			1.224	0.016	
			1.228	0.012	
			1.232	0.016	
			1.236	0.012	
			1.24	0.008	
			1.244	0.012	
			1.248	0.008	
			1.252	0.016	
			1.256	0.012	
			1.26	0.008	
			1.264	0.016	
			1.268	0.02	
			1.272	0.012	
			1.276	0.016	
			1.28	0.008	
			1.284	0.012	
			1.288	0.008	
			1.292	0.024	
			1.296	0.016	
			1.3	0.008	
			1.304	0.012	
			1.308	0.016	
			1.312	0.012	
			1.316	0.016	
			1.32	0.012	
			1.324	0.02	
			1.328	0.024	
			1.332	0.008	
			1.336	0.004	
			1.34	0.008	
			1.344	0.012	
			1.348	0.012	
			1.352	0.016	
			1.356	0.02	
			1.36	0.012	
			1.364	0.012	
			1.368	0.008	
			1.372	0.016	
			1.376	0.028	
			1.38	0.016	
			1.384	0.024	
			1.388	0.016	
			1.392	0.024	
			1.396	0.024	
			1.4	0.02	
			1.404	0.024	
			1.408	0.012	
			1.412	0.02	
			1.416	0.024	
			1.42	0.024	
			1.424	0.024	
			1.428	0.02	
			1.432	0.016	
			1.436	0.02	
			1.44	0.024	
			1.444	0.02	
			1.448	0.02	
			1.452	0.02	
			1.456	0.028	
			1.46	0.028	
			1.464	0.028	
			1.468	0.032	
			1.472	0.032	
			1.476	0.028	
			1.48	0.04	
			1.484	0.036	
			1.488	0.036	
			1.492	0.04	
			1.496	0.036	
			1.5	0.048	
			1.504	0.044	
			1.508	0.044	
			1.512	0.052	
			1.516	0.048	
			1.52	0.056	
			1.524	0.06	
			1.528	0.056	
			1.532	0.068	
			1.536	0.072	
			1.54	0.092	
			1.544	0.096	
			1.548	0.1	
			1.552	0.112	
			1.556	0.128	
			1.56	0.14	
			1.564	0.144	
			1.568	0.18	
			1.572	0.168	
			1.576	0.196	
			1.58	0.204	
			1.584	0.22	
			1.588	0.248	
			1.592	0.244	
			1.596	0.252	
			1.6	0.264	
			1.604	0.26	
			1.608	0.264	
			1.612	0.276	
			1.616	0.264	
			1.62	0.264	
			1.624	0.26	
			1.628	0.24	
			1.632	0.244	
			1.636	0.228	
			1.64	0.224	
			1.644	0.216	
			1.648	0.196	
			1.652	0.188	
			1.656	0.176	
			1.66	0.164	
			1.664	0.148	
			1.668	0.152	
			1.672	0.144	
			1.676	0.14	
			1.68	0.132	
			1.684	0.124	
			1.688	0.128	
			1.692	0.108	
			1.696	0.108	
			1.7	0.1	
			1.704	0.088	
			1.708	0.088	
			1.712	0.088	
			1.716	0.076	
			1.72	0.072	
			1.724	0.072	
			1.728	0.068	
			1.732	0.06	
			1.736	0.06	
			1.74	0.052	
			1.744	0.052	
			1.748	0.052	
			1.752	0.04	
			1.756	0.04	
			1.76	0.044	
			1.764	0.04	
			1.768	0.04	
			1.772	0.04	
			1.776	0.028	
			1.78	0.032	
			1.784	0.032	
			1.788	0.028	
			1.792	0.04	
			1.796	0.032	
			1.8	0.028	
			1.804	0.028	
			1.808	0.032	
			1.812	0.024	
			1.816	0.024	
			1.82	0.024	
			1.824	0.036	
			1.828	0.032	
			1.832	0.028	
			1.836	0.02	
			1.84	0.02	
			1.844	0.02	
			1.848	0.016	
			1.852	0.016	
			1.856	0.024	
			1.86	0.02	
			1.864	0.02	
			1.868	0.02	
			1.872	0.016	
			1.876	0.016	
			1.88	0.028	
			1.884	0.008	
			1.888	0.028	
			1.892	0.024	
			1.896	0.02	
			1.9	0.024	
			1.904	0.028	
			1.908	0.02	
			1.912	0.024	
			1.916	0.024	
			1.92	0.028	
			1.924	0.02	
			1.928	0.02	
			1.932	0.02	
			1.936	0.024	
			1.94	0.032	
			1.944	0.012	
			1.948	0.024	
			1.952	0.02	
			1.956	0.02	
			1.96	0.024	
			1.964	0.016	
			1.968	0.016	
			1.972	0.012	
			1.976	0.012	
			1.98	0.012	
			1.984	0.024	
			1.988	0.016	
			1.992	0.012	
			1.996	0.008	
			2	0.016	
			2.004	0.008	
			2.008	0.012	
			2.012	0.02	
			2.016	0.012	
			2.02	0.008	
			2.024	0.016	
			2.028	0.02	
			2.032	0.016	
			2.036	0.016	
			2.04	0.008	
			2.044	0.012	
			2.048	0.016	
			2.052	0	
			2.056	0	
			2.06	0.008	
			2.064	0.016	
			2.068	0.016	
			2.072	0.012	
			2.076	0.008	
			2.08	0.004	
			2.084	0.004	
			2.088	0.008	
			2.092	0.004	
			2.096	0.012	
			2.1	0.008	
			2.104	0.008	
			2.108	0.004	
			2.112	0.008	
			2.116	0.02	
			2.12	0.008	
			2.124	0.02	
			2.128	0.012	
			2.132	0.004	
			2.136	0.012	
			2.14	0.008	
			2.144	0.008	
			2.148	0.008	
			2.152	0.008	
			2.156	0.004	
			2.16	0	
			2.164	0.008	
			2.168	0.008	
			2.172	0.012	
			2.176	0.016	
			2.18	0.008	
			2.184	0.012	
			2.188	0.012	
			2.192	0.008	
			2.196	0.008	
			2.2	0.012	
			2.204	0.012	
			2.208	0.008	
			2.212	0.008	
			2.216	0.02	
			2.22	0.012	
			2.224	0.008	
			2.228	0.008	
			2.232	0.012	
			2.236	0.012	
			2.24	0.004	
			2.244	0.012	
			2.248	0.012	
			2.252	0.012	
			2.256	0.012	
			2.26	0.008	
			2.264	0.012	
			2.268	0.012	
			2.272	0.008	
			2.276	0.012	
			2.28	0.008	
			2.284	0.008	
			2.288	0.016	
			2.292	0.012	
			2.296	0.008	
			2.3	0.012	
			2.304	0.012	
			2.308	0.008	
			2.312	0.012	
			2.316	0.008	
			2.32	0.012	
			2.324	0.008	
			2.328	0.008	
			2.332	0.008	
			2.336	0.008	
			2.34	0.008	
			2.344	0.016	
			2.348	0.012	
			2.352	0.012	
			2.356	0.012	
			2.36	0.024	
			2.364	0.02	
			2.368	0.02	
			2.372	0.008	
			2.376	0.012	
			2.38	0.024	
			2.384	0.02	
			2.388	0.012	
			2.392	0.02	
			2.396	0.012	
			2.4	0.02	
			2.404	0.02	
			2.408	0.024	
			2.412	0.02	
			2.416	0.012	
			2.42	0.02	
			2.424	0.024	
			2.428	0.016	
			2.432	0.016	
			2.436	0.032	
			2.44	0.028	
			2.444	0.04	
			2.448	0.036	
			2.452	0.032	
			2.456	0.036	
			2.46	0.052	
			2.464	0.06	
			2.468	0.052	
			2.472	0.056	
			2.476	0.068	
			2.48	0.064	
			2.484	0.08	
			2.488	0.092	
			2.492	0.116	
			2.496	0.136	
			2.5	0.144	
			2.504	0.148	
			2.508	0.188	
			2.512	0.204	
			2.516	0.216	
			2.52	0.224	
			2.524	0.252	
			2.528	0.26	
			2.532	0.256	
			2.536	0.24	
			2.54	0.248	
			2.544	0.236	
			2.548	0.216	
			2.552	0.212	
			2.556	0.204	
			2.56	0.192	
			2.564	0.176	
			2.568	0.164	
			2.572	0.144	
			2.576	0.14	
			2.58	0.124	
			2.584	0.116	
			2.588	0.112	
			2.592	0.108	
			2.596	0.096	
			2.6	0.092	
			2.604	0.084	
			2.608	0.08	
			2.612	0.068	
			2.616	0.068	
			2.62	0.072	
			2.624	0.06	
			2.628	0.052	
			2.632	0.056	
			2.636	0.048	
			2.64	0.036	
			2.644	0.044	
			2.648	0.036	
			2.652	0.036	
			2.656	0.036	
			2.66	0.032	
			2.664	0.032	
			2.668	0.036	
			2.672	0.032	
			2.676	0.028	
			2.68	0.016	
			2.684	0.028	
			2.688	0.024	
			2.692	0.02	
			2.696	0.024	
			2.7	0.024	
			2.704	0.016	
			2.708	0.02	
			2.712	0.024	
			2.716	0.032	
			2.72	0.016	
			2.724	0.02	
			2.728	0.02	
			2.732	0.02	
			2.736	0.02	
			2.74	0.024	
			2.744	0.02	
			2.748	0.024	
			2.752	0.016	
			2.756	0.024	
			2.76	0.028	
			2.764	0.016	
			2.768	0.024	
			2.772	0.02	
			2.776	0.02	
			2.78	0.02	
			2.784	0.016	
			2.788	0.016	
			2.792	0.02	
			2.796	0.02	
			2.8	0.016	
			2.804	0.016	
			2.808	0.016	
			2.812	0.016	
			2.816	0.012	
			2.82	0.02	
			2.824	0.016	
			2.828	0.012	
			2.832	0.02	
			2.836	0.012	
			2.84	0.004	
			2.844	0.012	
			2.848	0.008	
			2.852	0.012	
			2.856	0.012	
			2.86	0.008	
			2.864	0.008	
			2.868	0.012	
			2.872	0.008	
			2.876	0.008	
			2.88	0.012	
			2.884	0.016	
			2.888	0.012	
			2.892	0.012	
			2.896	0.008	
			2.9	0.008	
			2.904	0.012	
			2.908	0.012	
			2.912	0.012	
			2.916	0.016	
			2.92	0.012	
			2.924	0.008	
			2.928	0.008	
			2.932	0.012	
			2.936	0.004	
			2.94	0.016	
			2.944	0.004	
			2.948	0.008	
			2.952	0.012	
			2.956	0.012	
			2.96	0.008	
			2.964	0.008	
			2.968	0.008	
			2.972	0.008	
			2.976	0.008	
			2.98	0.012	
			2.984	0.012	
			2.988	0.012	
			2.992	0.012	
			2.996	0.012	
			3	0	
			3.004	0.004	
			3.008	0.008	
			3.012	0.008	
			3.016	0.004	
			3.02	0.004	
			3.024	0.012	
			3.028	0.008	
			3.032	0.012	
			3.036	0.008	
			3.04	0.016	
			3.044	0.008	
			3.048	0.02	
			3.052	0.012	
			3.056	0.008	
			3.06	0.008	
			3.064	0.008	
			3.068	0.008	
			3.072	0.02	
			3.076	0.012	
			3.08	0.008	
			3.084	0.012	
			3.088	0.008	
			3.092	0.016	
			3.096	0.008	
			3.1	0.016	
			3.104	0.008	
			3.108	0.012	
			3.112	0.012	
			3.116	0.012	
			3.12	0.004	
			3.124	0.008	
			3.128	0.016	
			3.132	0.016	
			3.136	0.02	
			3.14	0.012	
			3.144	0.012	
			3.148	0.016	
			3.152	0.012	
			3.156	0.012	
			3.16	0.012	
			3.164	0.016	
			3.168	0.012	
			3.172	0.016	
			3.176	0.02	
			3.18	0.02	
			3.184	0.024	
			3.188	0.02	
			3.192	0.02	
			3.196	0.032	
			3.2	0.024	
			3.204	0.02	
			3.208	0.024	
			3.212	0.024	
			3.216	0.04	
			3.22	0.036	
			3.224	0.028	
			3.228	0.036	
			3.232	0.044	
			3.236	0.04	
			3.24	0.052	
			3.244	0.048	
			3.248	0.06	
			3.252	0.072	
			3.256	0.088	
			3.26	0.1	
			3.264	0.116	
			3.268	0.14	
			3.272	0.148	
			3.276	0.168	
			3.28	0.196	
			3.284	0.208	
			3.288	0.232	
			3.292	0.264	
			3.296	0.268	
			3.3	0.272	
			3.304	0.276	
			3.308	0.268	
			3.312	0.252	
			3.316	0.228	
			3.32	0.22	
			3.324	0.2	
			3.328	0.188	
			3.332	0.164	
			3.336	0.168	
			3.34	0.152	
			3.344	0.136	
			3.348	0.132	
			3.352	0.124	
			3.356	0.116	
			3.36	0.104	
			3.364	0.104	
			3.368	0.096	
			3.372	0.076	
			3.376	0.076	
			3.38	0.068	
			3.384	0.064	
			3.388	0.068	
			3.392	0.052	
			3.396	0.044	
			3.4	0.044	
			3.404	0.048	
			3.408	0.036	
			3.412	0.036	
			3.416	0.036	
			3.42	0.048	
			3.424	0.028	
			3.428	0.032	
			3.432	0.028	
			3.436	0.032	
			3.44	0.016	
			3.444	0.024	
			3.448	0.016	
			3.452	0.028	
			3.456	0.024	
			3.46	0.028	
			3.464	0.024	
			3.468	0.016	
			3.472	0.024	
			3.476	0.02	
			3.48	0.02	
			3.484	0.02	
			3.488	0.02	
			3.492	0.024	
			3.496	0.028	
			3.5	0.016	
			3.504	0.028	
			3.508	0.028	
			3.512	0.024	
			3.516	0.02	
			3.52	0.032	
			3.524	0.028	
			3.528	0.02	
			3.532	0.016	
			3.536	0.016	
			3.54	0.02	
			3.544	0.024	
			3.548	0.016	
			3.552	0.02	
			3.556	0.028	
			3.56	0.02	
			3.564	0.016	
			3.568	0.02	
			3.572	0.012	
			3.576	0.02	
			3.58	0.016	
			3.584	0.012	
			3.588	0.016	
			3.592	0.012	
			3.596	0.012	
			3.6	0.008	
			3.604	0.008	
			3.608	0.012	
			3.612	0.012	
			3.616	0.012	
			3.62	0.008	
			3.624	0.008	
			3.628	0.008	
			3.632	0.012	
			3.636	0.008	
			3.64	0.016	
			3.644	0.008	
			3.648	0.012	
			3.652	0.008	
			3.656	0.008	
			3.66	0.008	
			3.664	0.008	
			3.668	0.004	
			3.672	0.008	
			3.676	0.004	
			3.68	0.012	
			3.684	0.008	
			3.688	0.008	
			3.692	0.008	
			3.696	0.012	
			3.7	0.012	
			3.704	0.02	
			3.708	0.004	
			3.712	0.008	
			3.716	0.012	
			3.72	0.008	
			3.724	0.008	
			3.728	0.008	
			3.732	0.012	
			3.736	0.008	
			3.74	0.012	
			3.744	0.004	
			3.748	0.012	
			3.752	0.012	
			3.756	0.012	
			3.76	0.012	
			3.764	0.008	
			3.768	0.008	
			3.772	0.012	
			3.776	0.008	
			3.78	0.004	
			3.784	0.008	
			3.788	0.012	
			3.792	0.008	
			3.796	0.012	
			3.8	0.012	
			3.804	0.012	
			3.808	0.012	
			3.812	0.008	
			3.816	0.016	
			3.82	0.012	
			3.824	0.008	
			3.828	0.012	
			3.832	0.012	
			3.836	0.008	
			3.84	0.008	
			3.844	0.008	
			3.848	0.02	
			3.852	0.012	
			3.856	0.012	
			3.86	0.012	
			3.864	0.016	
			3.868	0.012	
			3.872	0.008	
			3.876	0.016	
			3.88	0.016	
			3.884	0.016	
			3.888	0.02	
			3.892	0.016	
			3.896	0.02	
			3.9	0.012	
			3.904	0.02	
			3.908	0.024	
			3.912	0.028	
			3.916	0.012	
			3.92	0.028	
			3.924	0.028	
			3.928	0.028	
			3.932	0.032	
			3.936	0.036	
			3.94	0.036	
			3.944	0.044	
			3.948	0.052	
			3.952	0.048	
			3.956	0.068	
			3.96	0.064	
			3.964	0.08	
			3.968	0.092	
			3.972	0.104	
			3.976	0.124	
