Record Length	2500	Points	0,193	0,008	
Sample Interval	2e-005	s	0,19302	0,008	
Trigger Point	-9650,000429	Samples	0,19304	0	
			0,19306	0,008	
			0,19308	0,008	
			0,1931	0,008	
Source	CH2		0,19312	0,008	
Vertical Units	Volts		0,19314	0,008	
Vertical Scale	200.00000950E-3		0,19316	0	
Vertical Offset	0		0,19318	0	
Horizontal Units	s		0,1932	0,016	
Horizontal Scale	4.99999987E-3		0,19322	0	
Pt Fmt	Y		0,19324	0,008	
Yzero	-1.1200000		0,19326	0,008	
Probe Atten	10,000000		0,19328	0	
			0,1933	-0,008	
Note	TBS 1104 - 4:55:07 PM   8/13/2018		0,19332	0,008	
			0,19334	0,008	
			0,19336	0,008	
			0,19338	0,008	
			0,1934	0	
			0,19342	0,008	
			0,19344	0	
			0,19346	0,008	
			0,19348	0	
			0,1935	0,008	
			0,19352	0,008	
			0,19354	0	
			0,19356	0,008	
			0,19358	0,008	
			0,1936	0	
			0,19362	0,008	
			0,19364	0	
			0,19366	0,008	
			0,19368	0	
			0,1937	0	
			0,19372	0	
			0,19374	0,016	
			0,19376	0	
			0,19378	0,008	
			0,1938	0,008	
			0,19382	0,008	
			0,19384	0	
			0,19386	0	
			0,19388	0,008	
			0,1939	0,008	
			0,19392	0,008	
			0,19394	0,008	
			0,19396	0	
			0,19398	0,008	
			0,194	0,008	
			0,19402	0	
			0,19404	0,008	
			0,19406	0,008	
			0,19408	0	
			0,1941	0	
			0,19412	0	
			0,19414	0,008	
			0,19416	0,008	
			0,19418	0,008	
			0,1942	0	
			0,19422	0	
			0,19424	0,008	
			0,19426	0,008	
			0,19428	0,008	
			0,1943	0	
			0,19432	-0,008	
			0,19434	0,008	
			0,19436	0,008	
			0,19438	0	
			0,1944	0,008	
			0,19442	0	
			0,19444	0	
			0,19446	0,008	
			0,19448	0,008	
			0,1945	0	
			0,19452	0,008	
			0,19454	0,008	
			0,19456	0,008	
			0,19458	0,008	
			0,1946	0,008	
			0,19462	0,008	
			0,19464	0	
			0,19466	0,008	
			0,19468	0,008	
			0,1947	0,008	
			0,19472	0,008	
			0,19474	0,008	
			0,19476	0,008	
			0,19478	0,008	
			0,1948	0,008	
			0,19482	0,008	
			0,19484	0,008	
			0,19486	0,008	
			0,19488	0	
			0,1949	0,008	
			0,19492	0,008	
			0,19494	0,008	
			0,19496	0	
			0,19498	0	
			0,195	0,008	
			0,19502	0,008	
			0,19504	0,008	
			0,19506	0,008	
			0,19508	0	
			0,1951	0,008	
			0,19512	0,008	
			0,19514	0,008	
